"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora"
"Finland";"FIN";"Kolmonen - Western Group";"10-06-2026 13:00";"FT";"KPV Akatemia";"5";"0";"FC Sääripotku";"1";"0";"1.95";"2.59";"";"10";"1";"2";"2";"65";"24";"50";"50";"50";"50";"5";"40";"40";"0";"10";"10";"10";"10";"10";"3.3";"1.5";"4.2";"10.2";"9.6";"2";"1";"2";"6";"1.3";"0.5";"2.2";"4.2";"5.5";"4.2";"9.9";"54";"46";"46";"66";"54";"75";"54";"54";"33";"0";"67";"25";"50";"0";"33";"0";"0.5";"0.2";"25.4";"8.7";"5.2";"15";"22"
"Finland";"FIN";"Kolmonen - Southern Group";"10-06-2026 14:00";"FT";"Gilla";"1";"3";"EIF Akademi";"1";"0";"3.98";"1.52";"";"10";"2";"32";"28";"78";"99";"50";"44";"50";"44";"";"";"";"40";"50";"47";"57";"10";"10";"4.6";"4.6";"5.5";"5.4";"10";"2.4";"1.9";"3";"3";"2.2";"2.7";"2.5";"2.4";"5.2";"4.9";"10";"89";"78";"47";"59";"47";"66";"59";"59";"50";"33";"25";"56";"50";"44";"50";"22";"0.4";"0.6";"20.3";"11.1";"9.3";"11.2";"8.9"
"Finland";"FIN";"Kolmonen - Southern Group";"10-06-2026 14:15";"FT";"LePa";"3";"1";"PPJ / Ruoholahti";"1";"0";"2.25";"2.51";"";"9";"5";"32";"2";"65";"44";"43";"56";"57";"56";"";"";"";"50";"20";"57";"30";"10";"10";"4.6";"3.3";"4.7";"5.8";"9.2";"2.4";"1.6";"2.4";"3";"2.1";"1.8";"2.3";"2.8";"4.8";"4.5";"10";"64";"56";"50";"56";"44";"74";"69";"69";"43";"22";"71";"44";"43";"22";"43";"0";"1.1";"0.3";"22.6";"8.6";"8.8";"12.9";"15"
"Finland";"FIN";"Kolmonen - Southern Group";"10-06-2026 14:15";"FT";"SexyPöxyt";"2";"1";"NuPS";"0";"0";"1.87";"3.07";"";"10";"1";"28";"63";"85";"48";"50";"57";"50";"33";"6";"50";"33";"50";"30";"53";"43";"10";"10";"3.8";"4.7";"5";"5.7";"9.6";"2.3";"2.3";"3.2";"3.2";"2.7";"3.2";"3.5";"3.5";"5.5";"6.4";"10";"80";"74";"40";"66";"75";"72";"72";"75";"38";"29";"33";"33";"50";"50";"17";"33";"0.7";"1.2";"17.9";"8.8";"11.3";"8.2";"7.5"
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"Stade Mandji";"5";"1";"Lozo";"0";"0";"";"";"";"";"";"77";"77";"54";"37";"";"";"";"";"7";"57";"0";"70";"40";"73";"50";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"Oyem AC";"1";"2";"Bitam";"1";"1";"";"";"";"";"";"66";"52";"37";"34";"";"";"";"";"5";"40";"20";"30";"30";"37";"37";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"Mangasport";"3";"2";"Bouenguidi";"0";"1";"";"";"";"";"";"80";"56";"88";"24";"";"";"";"";"4";"75";"0";"90";"0";"90";"17";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"Vautour Club";"2";"1";"Oyem";"1";"1";"";"";"";"";"";"77";"60";"27";"65";"";"";"";"";"4";"75";"0";"30";"50";"40";"53";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"Dikaki";"1";"4";"Cercle Mbéri";"0";"2";"";"";"";"";"";"7";"70";"17";"37";"";"";"";"";"7";"29";"14";"0";"40";"3";"50";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gabon";"GAB";"Champoinnat D1";"10-06-2026 11:30";"FT";"FC 105";"1";"4";"Lambaréné";"0";"2";"";"";"";"";"";"52";"66";"41";"44";"";"";"";"";"";"";"";"50";"40";"50";"50";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Gambia";"GAM";"GFF First Division";"10-06-2026 13:30";"FT";"Hawks";"0";"0";"GPA";"0";"0";"2.55";"2.79";"";"9";"5";"63";"80";"37";"20";"50";"50";"50";"38";"8";"38";"25";"20";"40";"33";"47";"10";"10";"4.5";"3.9";"3.9";"5.6";"9";"1.8";"1.5";"1.6";"2";"2.8";"2.4";"2.2";"3.6";"3.4";"5.5";"8.8";"62";"62";"50";"18";"62";"81";"62";"94";"62";"25";"62";"50";"75";"50";"50";"25";"0.5";"0.2";"16";"6.1";"9";"6";"10.9"
"Gambia";"GAM";"GFF First Division";"10-06-2026 13:30";"FT";"Team Rhino";"2";"2";"Real de Banjul";"0";"1";"";"";"";"9";"";"80";"77";"34";"31";"50";"50";"38";"62";"9";"22";"67";"60";"20";"67";"40";"10";"10";"3";"4.8";"4.8";"4.1";"8.4";"1.4";"2.5";"1.9";"2.2";"1.6";"2.2";"2.9";"1.9";"4";"4.3";"8.8";"68";"56";"38";"37";"62";"88";"75";"81";"25";"50";"38";"50";"38";"62";"25";"38";"0.4";"0.5";"18.2";"7.5";"9.2";"9.8";"10"
"Germany";"GER";"Oberliga Play-offs";"10-06-2026 14:00";"FT";"Pirmasens";"0";"1";"VfR Mannheim";"0";"0";"";"";"";"";"";"52";"49";"88";"82";"";"";"";"";"";"";"";"70";"50";"70";"57";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Germany";"GER";"State Leagues: Sachsen";"10-06-2026 14:30";"FT";"Dresdner SC";"0";"0";"Borea Dresden";"";"";"";"";"";"";"";"42";"32";"41";"65";"";"";"";"";"3";"33";"0";"20";"50";"33";"57";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Germany";"GER";"Play-offs 5/6";"10-06-2026 14:00";"FT";"CSC 03 Kassel";"4";"2";"SG Bornheim";"1";"0";"";"";"";"";"";"10";"63";"100";"88";"";"";"";"";"";"";"";"50";"80";"57";"87";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Republic of Ireland";"IRL";"Leinster Senior League";"10-06-2026 15:00";"FT";"Finglas United";"5";"3";"Bangor Celtic";"2";"1";"2.09";"2.74";"";"9";"5";"49";"18";"65";"100";"50";"50";"50";"30";"";"";"";"60";"40";"60";"50";"10";"10";"3.5";"5.9";"6.1";"3.4";"9.4";"1.3";"2.1";"3";"1.5";"2.2";"3.8";"3.1";"1.9";"4";"5.5";"9.4";"70";"50";"50";"40";"65";"70";"60";"75";"20";"80";"40";"80";"10";"50";"20";"70";"0.5";"0.6";"21.1";"10.2";"10.5";"13";"8.5"
"Iran";"IRN";"Azadegan League";"10-06-2026 10:30";"FT";"Damash Gilanian";"0";"7";"Mes Shahr-e Babak";"0";"1";"7.07";"1.50";"";"7";"2";"52";"100";"17";"41";"50";"40";"50";"60";"5";"40";"60";"20";"60";"27";"70";"10";"10";"0.5";"2.4";"7.5";"2.6";"6.5";"0.5";"1.6";"4.5";"1";"0";"0.8";"3";"1.6";"3.8";"2.7";"6.9";"35";"35";"10";"35";"10";"100";"100";"75";"0";"40";"50";"80";"0";"40";"0";"0";"0.5";"0.4";"11.9";"4";"6.6";"9";"4.2"
"Iran";"IRN";"Azadegan League";"10-06-2026 11:30";"FT";"Naft Bandar Abbas";"1";"0";"Shahrdari Noshahr";"1";"0";"2.54";"3.79";"";"";"5";"88";"74";"17";"17";"";"33";"";"67";"4";"0";"50";"20";"10";"40";"30";"10";"10";"";"3.3";"";"2";"";"";"1";"";"1.3";"";"2.3";"";"0.7";"";"";"6.9";"";"";"";"";"";"";"";"";"";"67";"";"33";"";"33";"";"33";"";"0";"";"";"4.7";"";"8.3"
"Iceland";"ISL";"2. Deild";"10-06-2026 15:00";"FT";"KFA";"2";"3";"Fjölnir";"1";"0";"2.21";"2.44";"1.09";"12";"5";"46";"14";"78";"95";"50";"30";"50";"50";"";"";"";"50";"40";"50";"43";"10";"10";"4.3";"6.3";"5.5";"7.4";"11.8";"1.8";"2.9";"2.8";"3.3";"2.5";"2.7";"2.7";"3.8";"5.4";"5.8";"11.2";"100";"82";"52";"60";"74";"66";"56";"48";"50";"30";"33";"40";"33";"20";"50";"30";"0.5";"0.5";"22";"11";"13.5";"8.5";"10.9"
"Iceland";"ISL";"2. Deild";"10-06-2026 16:15";"FT";"Haukar";"2";"2";"Kormákur / Hvöt";"0";"2";"1.44";"4.94";"";"12";"1";"60";"7";"85";"68";"29";"38";"57";"50";"5";"60";"0";"60";"30";"67";"37";"10";"10";"8";"4.9";"4";"5.9";"11.4";"4.4";"2.8";"1.4";"2.1";"3.6";"2.1";"2.6";"3.8";"5.4";"6";"11.2";"80";"80";"54";"60";"73";"60";"46";"52";"86";"50";"86";"75";"86";"50";"86";"38";"1.7";"0.6";"20.9";"12.9";"9.2";"8.6";"11.1"
"Iceland";"ISL";"2. Deild";"10-06-2026 16:15";"FT";"KFG";"1";"0";"Hvíti riddarinn";"0";"0";"3.20";"1.82";"";"11";"2";"10";"35";"75";"61";"56";"44";"38";"56";"2";"100";"0";"40";"20";"43";"40";"10";"10";"3.9";"4.4";"8.4";"5.4";"11.1";"1.2";"2.6";"4.4";"2.1";"2.6";"1.9";"5.1";"3.3";"5.2";"6.5";"11.2";"89";"78";"72";"78";"71";"61";"50";"70";"11";"56";"0";"67";"12";"67";"0";"44";"0";"0.8";"20.6";"8.9";"8.6";"13.3";"10.6"
"Iceland";"ISL";"2. Deild";"10-06-2026 16:15";"FT";"Kári";"2";"2";"Selfoss";"0";"0";"2.50";"2.16";"1.10";"11";"5";"38";"46";"100";"82";"60";"44";"40";"44";"7";"0";"86";"60";"50";"67";"57";"10";"10";"6";"5.4";"4";"6.8";"11.1";"1.8";"3.2";"1.6";"3.6";"4.2";"2.2";"2.4";"3.2";"5.1";"6";"11.2";"79";"79";"68";"54";"68";"52";"52";"62";"60";"33";"80";"56";"60";"78";"60";"33";"0.6";"1";"26.6";"14.2";"14.8";"11.8";"12.4"
"Iceland";"ISL";"2. Deild";"10-06-2026 16:15";"FT";"Thróttur Vogar";"1";"2";"Víkingur Ólafsvík";"0";"1";"1.69";"3.54";"1.03";"10";"1";"35";"32";"51";"44";"38";"40";"50";"40";"9";"44";"44";"20";"20";"30";"33";"10";"10";"5.5";"5.8";"4.4";"5";"10.4";"2.8";"1.4";"1.4";"3.6";"2.8";"4.4";"3";"1.4";"4.6";"5.8";"11.2";"78";"68";"58";"51";"78";"68";"68";"68";"50";"60";"62";"20";"50";"40";"38";"20";"0.2";"0";"22.8";"11.4";"11.8";"10";"12.4"
"Iceland";"ISL";"2. Deild";"10-06-2026 16:15";"FT";"Magni";"0";"2";"Dalvík / Reynir";"0";"1";"3.40";"1.82";"";"11";"2";"4";"42";"51";"48";"29";"50";"43";"67";"6";"17";"83";"30";"40";"37";"43";"10";"10";"5.4";"5.8";"5.1";"3.2";"9.8";"2.3";"3";"2.4";"1.3";"3.1";"2.8";"2.1";"1.8";"4.5";"5";"11.2";"84";"70";"45";"54";"54";"77";"70";"62";"57";"83";"43";"67";"43";"83";"57";"83";"0.6";"0.7";"21.2";"5.9";"11.7";"11.3";"13.7"
"Iceland";"ISL";"Iceland Cup";"10-06-2026 16:30";"FT";"Afturelding";"3";"1";"Stjarnan";"0";"1";"2.79";"2.04";"1.01";"13";"5";"42";"32";"100";"58";"60";"50";"50";"40";"3";"33";"67";"70";"30";"73";"33";"10";"10";"8.6";"6";"5.7";"6.4";"13.4";"3.9";"2.3";"2";"3.1";"4.7";"3.7";"3.7";"3.3";"5.6";"7.7";"13.1";"95";"95";"90";"60";"95";"30";"25";"50";"70";"40";"80";"20";"70";"40";"80";"40";"0.8";"0.1";"24.4";"11";"14.4";"7.7";"15.8"
"Iceland";"ISL";"3. Deild";"10-06-2026 16:15";"FT";"Tindastóll";"1";"3";"KF";"1";"2";"1.27";"6.75";"";"12";"3";"56";"2";"78";"34";"50";"60";"50";"40";"10";"60";"20";"60";"0";"63";"13";"10";"10";"5.8";"4.4";"6.5";"7";"11.8";"4";"3.2";"2.8";"3.4";"1.8";"1.2";"3.8";"3.6";"6.7";"5.2";"12.2";"88";"88";"88";"78";"58";"32";"22";"22";"25";"40";"25";"40";"50";"40";"50";"40";"1.2";"1.4";"23";"13.5";"9.4";"7";"16.2"
"Iceland";"ISL";"3. Deild";"10-06-2026 16:15";"FT";"Vídir";"1";"0";"Árbær";"1";"0";"1.21";"8.18";"";"12";"3";"52";"0";"71";"65";"38";"60";"25";"40";"4";"0";"75";"40";"40";"57";"43";"10";"10";"6.4";"5.2";"6.1";"7.4";"12.6";"2.6";"1.6";"3.5";"4.2";"3.4";"3.6";"1.8";"3.2";"5.9";"5.9";"12.2";"94";"81";"65";"71";"65";"55";"45";"55";"38";"40";"38";"20";"62";"0";"25";"20";"0.2";"0.2";"25";"13.2";"10.6";"9.2";"17"
"Iceland";"ISL";"3. Deild";"10-06-2026 16:15";"FT";"Sindri";"2";"2";"Höttur";"0";"1";"";"";"";"12";"";"7";"60";"34";"37";"33";"50";"67";"25";"10";"50";"30";"20";"20";"23";"33";"10";"10";"5.7";"8.2";"5.3";"5.2";"12.2";"1.7";"1.5";"1.3";"1";"4";"6.8";"4";"4.2";"2.8";"9.5";"12.2";"84";"84";"54";"12";"84";"46";"46";"88";"33";"100";"67";"25";"33";"50";"33";"75";"0";"0.2";"22.6";"7.7";"12.8";"13.7";"11.2"
"Iceland";"ISL";"3. Deild";"10-06-2026 16:15";"FT";"KH Hlidarendi";"2";"2";"Reynir";"1";"1";"2.15";"2.46";"";"11";"5";"42";"42";"88";"68";"17";"50";"33";"33";"3";"33";"67";"30";"50";"43";"53";"10";"10";"4.8";"6.8";"5";"4.8";"10.6";"2.2";"2.3";"3.2";"1.7";"2.7";"6.7";"1.8";"4.7";"4.6";"7.9";"12.2";"92";"75";"66";"50";"92";"66";"46";"92";"33";"50";"17";"67";"33";"100";"17";"100";"0.3";"1";"23.2";"11";"16.8";"8.5";"10.2"
"Iceland";"ISL";"3. Deild";"10-06-2026 17:00";"FT";"Augnablik";"5";"3";"KV";"2";"1";"2.84";"1.86";"";"13";"2";"21";"4";"54";"100";"62";"50";"38";"50";"8";"38";"50";"20";"50";"33";"50";"10";"10";"3.9";"7.8";"7.6";"7.2";"13.2";"1.9";"3.1";"3.4";"3.5";"2";"4.6";"4.2";"3.8";"5.9";"7.3";"12.2";"88";"88";"75";"63";"75";"44";"44";"37";"0";"38";"62";"62";"0";"38";"0";"50";"0.6";"0.8";"25.4";"9.8";"11.6";"18.6";"10.8"
"Iceland";"ISL";"U19 League B";"10-06-2026 15:00";"POSTPONED";"KA/D/KF/Hö/H U19 II";"";"";"Leiknir/Árb/KB";"";"";"";"";"";"";"";"2";"25";"48";"92";"";"";"";"";"";"";"";"30";"60";"30";"60";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Lithuania";"LTU";"1. Lyga";"10-06-2026 13:00";"FT";"Neptūną Klaipėda";"3";"0";"TransINVEST Vilnius II";"1";"0";"1.19";"10.05";"1.08";"10";"3";"60";"18";"88";"27";"44";"50";"44";"60";"";"";"";"70";"30";"70";"33";"10";"10";"3.9";"4.3";"4.6";"8.1";"10.4";"1.6";"1.7";"2.1";"3.9";"2.3";"2.6";"2.4";"4.2";"4.6";"5.8";"10.2";"78";"73";"56";"41";"73";"60";"49";"70";"33";"30";"44";"30";"22";"40";"22";"30";"0.2";"0.5";"22";"9.6";"8.8";"9.7";"16"
"Mali";"MLI";"Premiere Division";"10-06-2026 13:15";"FT";"Afrique Football Élite";"5";"3";"ASKO";"3";"1";"1.83";"3.74";"";"10";"1";"66";"66";"14";"24";"56";"44";"50";"44";"9";"22";"44";"10";"40";"20";"43";"10";"10";"5.6";"3.9";"6";"5.1";"10.3";"2.6";"1.6";"3";"2.3";"3.6";"1.8";"3.8";"1.8";"4.8";"5.5";"8.9";"78";"78";"56";"42";"61";"67";"56";"71";"56";"56";"50";"33";"62";"44";"38";"33";"1";"0.3";"16.2";"6.8";"6.7";"10.1";"8.8"
"Mali";"MLI";"Premiere Division";"10-06-2026 13:15";"FT";"Onze Créateurs";"0";"0";"Bakaridjan";"0";"0";"2.67";"3.03";"";"10";"5";"66";"60";"17";"31";"43";"50";"57";"30";"10";"60";"20";"20";"20";"30";"30";"10";"10";"4.4";"4.1";"6.6";"6";"10.6";"2";"2.3";"3.3";"3.1";"2.4";"1.8";"3.3";"2.9";"5.4";"5.2";"8.9";"95";"90";"78";"66";"48";"76";"66";"42";"29";"20";"0";"40";"29";"30";"43";"20";"0.1";"0.2";"17.4";"7.1";"10.1";"8.4";"9.2"
"Mali";"MLI";"Premiere Division";"10-06-2026 13:15";"FT";"Derby Académie";"2";"2";"FC Mali Coura";"1";"1";"2.49";"3.15";"";"8";"5";"77";"74";"34";"27";"50";"44";"43";"56";"";"";"";"40";"20";"50";"33";"10";"10";"4.8";"4.3";"4.5";"3.2";"8.4";"2.4";"1.8";"2.4";"1.6";"3";"2.3";"2.7";"1.4";"4.1";"4.8";"8.9";"72";"66";"41";"32";"65";"94";"88";"74";"50";"44";"57";"67";"57";"33";"57";"33";"0.3";"0.2";"16.5";"8.9";"7.8";"6.8";"9.7"
"Netherlands";"NED";"Play-offs 3/4";"10-06-2026 13:30";"FT";"Jong Sparta";"3";"2";"Groningen U21";"1";"2";"1.80";"3.41";"";"10";"1";"25";"46";"71";"65";"20";"50";"60";"38";"";"";"";"40";"40";"43";"50";"10";"10";"4.4";"5.2";"5.1";"4.4";"9.6";"2";"2.5";"2.4";"2";"2.4";"2.8";"2.7";"2.4";"4.4";"5.1";"10";"72";"61";"56";"34";"50";"66";"55";"72";"30";"62";"50";"50";"50";"38";"10";"50";"0.6";"0.6";"22.8";"11.3";"13.2";"12.4";"8.6"
"Netherlands";"NED";"Play-offs 3/4";"10-06-2026 15:00";"FT";"Excelsior Maassluis";"2";"1";"IJsselmeervogels";"1";"0";"2.34";"2.64";"";"10";"5";"60";"70";"44";"75";"33";"44";"33";"33";"10";"20";"30";"30";"60";"37";"67";"10";"10";"3.6";"4.6";"4.7";"5.9";"9.3";"1.1";"2.4";"1.7";"2.8";"2.4";"2.1";"3";"3.1";"4";"5.3";"10";"72";"56";"39";"34";"62";"84";"72";"78";"22";"22";"33";"56";"22";"44";"11";"33";"0.2";"0.6";"21.7";"10.7";"11.7";"10.6";"10.6"
"Papua New Guinea";"PNG";"National Soccer League";"10-06-2026 00:00";"FT";"Lae City Dwellers";"1";"1";"Wawa";"";"";"";"";"";"";"";"28";"18";"34";"68";"";"";"";"";"";"";"";"10";"50";"20";"50";"10";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Papua New Guinea";"PNG";"National Soccer League";"10-06-2026 00:00";"FT";"Port Moresby Strikers";"0";"1";"PRK Gulf Komara";"";"";"";"";"";"";"";"32";"63";"44";"68";"";"";"";"";"7";"29";"43";"10";"60";"23";"67";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Papua New Guinea";"PNG";"National Soccer League";"10-06-2026 00:00";"FT";"Madang United";"0";"1";"Bavarians";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"67";"";"67";"";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poland";"POL";"IV Liga: Lódzka";"10-06-2026 13:00";"FT";"Pelikan Łowicz";"1";"0";"Zjednoczeni Stryków";"0";"0";"";"";"";"";"";"88";"52";"100";"48";"50";"";"50";"";"";"";"";"90";"50";"93";"53";"10";"10";"7.5";"";"3";"";"";"5.5";"";"1";"";"2";"";"2";"";"";"";"11.2";"";"";"";"";"";"";"";"";"100";"";"50";"";"100";"";"100";"";"1.5";"";"";"23";"";"6.5";""
"Poland";"POL";"IV Liga: Mazowiecka";"10-06-2026 13:30";"FT";"KS Łomianki";"3";"2";"Legionovia Legionowo";"0";"2";"2.91";"1.96";"";"";"2";"38";"49";"41";"44";"";"50";"";"50";"";"";"";"40";"40";"43";"43";"10";"10";"";"5";"";"9.5";"";"";"3";"";"5.5";"";"2";"";"4";"";"";"10.7";"";"";"";"";"";"";"";"";"";"0";"";"50";"";"0";"";"0";"";"0.5";"";"";"12";"";"13"
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Orzeł Kolno";"1";"6";"Pionier Brańsk";"0";"2";"10.12";"1.16";"";"";"4";"2";"14";"37";"78";"";"";"";"";"";"";"";"0";"60";"10";"60";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Tur Bielsk Podlaski";"1";"3";"Hetman Tykocin";"";"";"";"";"";"";"";"63";"14";"78";"100";"50";"";"50";"";"5";"40";"20";"60";"30";"60";"33";"10";"10";"5";"";"9.5";"";"";"1.5";"";"3.5";"";"3.5";"";"6";"";"";"";"11.4";"";"";"";"";"";"";"";"";"50";"";"50";"";"50";"";"50";"";"0";"";"";"6.5";"";"21";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Turośnianka";"4";"3";"MOSP Białystok";"";"";"";"";"";"";"";"46";"2";"37";"48";"50";"";"50";"";"3";"67";"33";"30";"10";"37";"20";"10";"10";"3.5";"";"8.5";"";"";"2";"";"3";"";"1.5";"";"5.5";"";"";"";"11.4";"";"";"";"";"";"";"";"";"0";"";"0";"";"50";"";"0";"";"0.5";"";"";"18";"";"16.5";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Warmia Grajewo";"4";"0";"Michałowo";"";"";"";"";"";"";"";"77";"28";"100";"85";"25";"";"25";"";"7";"57";"29";"70";"40";"77";"50";"10";"10";"4.8";"";"6.2";"";"";"2.2";"";"3";"";"2.5";"";"3.2";"";"";"";"11.4";"";"";"";"";"";"";"";"";"50";"";"50";"";"50";"";"25";"";"0.2";"";"";"18.5";"";"15";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Promień Mońki";"0";"4";"Olimpia Zambrów";"";"";"";"";"";"11";"";"25";"84";"48";"100";"50";"50";"100";"50";"3";"33";"67";"20";"80";"33";"87";"10";"10";"6.5";"9.5";"4.5";"3";"11.8";"3";"3.5";"1";"1";"3.5";"6";"3.5";"2";"4.2";"7.5";"11.4";"75";"75";"75";"50";"100";"50";"50";"75";"50";"100";"50";"50";"100";"50";"50";"50";"0";"1.5";"";"13";"";"11.5";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Śniadowo";"4";"2";"Sparta Aug.";"";"";"";"";"";"";"";"28";"2";"44";"20";"33";"";"67";"";"";"";"";"30";"10";"40";"10";"10";"10";"7.3";"";"5.3";"";"";"2";"";"2.7";"";"5.3";"";"2.7";"";"";"";"11.4";"";"";"";"";"";"";"";"";"67";"";"67";"";"0";"";"100";"";"0.7";"";"";"12";"";"21";""
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Krypnianka Krypno";"4";"4";"Wissa Szczuczyn";"";"";"";"";"";"11";"";"42";"66";"61";"58";"50";"50";"25";"50";"7";"0";"43";"30";"60";"43";"67";"10";"10";"4";"9";"4";"5.5";"11.2";"2.2";"6";"2.8";"1";"1.8";"3";"1.2";"4.5";"6";"5.2";"11.4";"75";"75";"62";"75";"62";"38";"38";"38";"50";"50";"50";"50";"25";"100";"50";"100";"0.5";"1.5";"28.1";"12.7";"18";"16";"9.5"
"Poland";"POL";"IV Liga: Podlaska";"10-06-2026 13:00";"FT";"Czarni Czarna Białost.";"3";"1";"Krynki";"";"";"";"";"";"";"";"63";"2";"68";"58";"50";"";"100";"";"";"";"";"60";"20";"70";"27";"10";"10";"2.5";"";"8";"";"";"0";"";"2.5";"";"2.5";"";"5.5";"";"";"";"11.4";"";"";"";"";"";"";"";"";"0";"";"0";"";"0";"";"0";"";"0";"";"";"12.5";"";"10.5";""
"Portugal";"POR";"2. Division: Play-offs";"10-06-2026 12:30";"FT";"Leca";"1";"1";"Vitória de Sernache";"1";"0";"1.70";"4.47";"";"9";"1";"66";"80";"71";"37";"60";"50";"60";"50";"";"";"";"60";"40";"67";"57";"10";"10";"5.9";"4.5";"4.9";"3.6";"9.4";"2.8";"1.9";"1.9";"2.3";"3.1";"2.6";"3";"1.3";"4.4";"5";"8.8";"70";"60";"50";"50";"50";"75";"65";"70";"70";"50";"30";"70";"70";"60";"70";"30";"0.3";"0.4";"18.7";"12.8";"5.6";"11.3";"7.7"
"Sudan";"SUD";"Sudani Premier League";"10-06-2026 10:45";"FT";"Al Hilal Omdurman";"1";"0";"Al Merreikh";"0";"0";"";"";"";"5";"";"84";"70";"71";"82";"60";"50";"50";"33";"10";"30";"40";"70";"60";"77";"63";"10";"10";"4.4";"2.8";"7";"5.8";"10";"3.2";"1.7";"4.5";"5";"2.2";"2";"4.2";"2.7";"7.2";"5.6";"0";"78";"65";"52";"100";"54";"58";"48";"62";"20";"0";"25";"33";"25";"0";"25";"0";"0.2";"0.7";"11.8";"7.7";"3.3";"6.7";"6"
