"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global"
"United States";"USA";"NPSL";"24-06-2026 20:00";"NS";"Ambassadors Ohio";"";"";"Erie Commodores";"";"";"";"";"56";"100";"54";"99";"";"53";"";"1.9";"2.6";"53";"";"";"";"2";"50";"50";"0";"60";"80";"10";"20";"30";"0";"63";"87";"70";"100";"90";"80";"40";"20";"2x1";"0x2";"";"1.6";"2.9";"1.4";"0.3";"3.1";"54";"";"3";"1";"10";"10";"12";"";"13";"";"";"6.5";"";"3.8";"";"1.5";"";"1.2";"";"";"4.5"
"United States";"USA";"NPSL";"24-06-2026 20:00";"NS";"FC Frederick";"";"";"Virginia Beach City";"";"";"";"";"2";"21";"71";"54";"";"";"42";"1.3";"1.5";"";"42";"";"";"7";"29";"71";"0";"40";"50";"10";"0";"50";"50";"43";"50";"50";"50";"90";"100";"60";"50";"4x0";"1x3";"";"2.1";"1.6";"3.3";"2.4";"4.7";"";"47";"6";"3";"10";"10";"";"7.8";"";"13.2";"";"";"4.5";"";"4.5";"";"1";"";"2";"";"4.5"
"United States";"USA";"NPSL";"24-06-2026 20:00";"NS";"Hub City";"";"";"Ristozi";"";"";"";"";"4";"52";"65";"100";"";"56";"47";"0.9";"2.4";"66";"52";"6.3";"2.5";"";"";"";"";"29";"80";"0";"0";"71";"20";"29";"80";"29";"80";"100";"100";"71";"20";"1x2";"1x2";"20.2";"1.9";"3";"2.9";"1.5";"4.6";"";"48";"8";"1";"7";"10";"12";"7.5";"10";"11";"8.8";"3.5";"6.2";"4";"4";"1.5";"1.8";"1";"1.5";"2.8";"4.5"
"United States";"USA";"NPSL";"24-06-2026 20:00";"NS";"Jackson Lions";"";"";"Hershey";"";"";"";"";"60";"2";"100";"10";"";"47";"";"2.8";"0";"54";"";"";"";"";"";"";"";"90";"0";"10";"0";"0";"100";"93";"0";"100";"0";"90";"100";"10";"100";"1x0";"5x0";"";"3.6";"0.3";"1.3";"7.3";"6.2";"52";"";"1";"8";"10";"10";"6.5";"";"7";"";"";"4.5";"";"5";"";"3.5";"";"1.5";"";"";"4.5"
"United States";"USA";"NPSL";"24-06-2026 20:00";"NS";"865 Alliance";"";"";"Bristol Rhythm";"";"";"";"";"42";"60";"68";"68";"";"";"";"1.6";"2";"";"";"";"";"5";"40";"40";"20";"50";"60";"10";"20";"40";"20";"53";"67";"60";"80";"90";"80";"50";"40";"3x2";"0x1";"";"2";"2";"1.8";"1.3";"3.6";"";"";"3";"1";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4.5"
"United States";"USA";"NPSL";"24-06-2026 20:30";"NS";"PDA";"";"";"WC Predators";"";"";"";"";"2";"2";"48";"88";"";"";"39";"0.3";"0.9";"";"43";"";"";"2";"50";"0";"50";"10";"20";"0";"30";"90";"50";"10";"30";"10";"50";"100";"70";"90";"80";"0x2";"3x2";"";"1.4";"2.6";"3.3";"3.2";"5.2";"";"42";"7";"6";"10";"10";"";"9.2";"";"18.8";"";"";"7.2";"";"4.8";"";"1";"";"1.5";"";"4.5"
"United States";"USA";"NPSL";"24-06-2026 21:00";"NS";"Wisconsin Conquerors";"";"";"Milwaukee Torrent";"";"";"";"";"4";"38";"61";"82";"";"22";"57";"1.2";"1.3";"25";"68";"4.6";"5.7";"5";"20";"80";"0";"40";"40";"0";"10";"60";"50";"40";"43";"40";"50";"100";"90";"60";"60";"3x1";"4x2";"27.4";"1.8";"2.4";"2.9";"1.9";"4.5";"28";"54";"4";"5";"10";"10";"8.3";"13.6";"20";"13";"14.4";"10.3";"6.4";"5";"7";"2";"1.5";"0.7";"3";"3.6";"4.5"
"United States";"USA";"NPSL";"24-06-2026 21:00";"NS";"Dakota Fusion";"";"";"Duluth";"";"";"";"";"56";"74";"92";"71";"";"";"";"1.6";"1.9";"";"";"";"";"10";"20";"60";"20";"50";"50";"10";"40";"40";"10";"53";"63";"60";"90";"90";"60";"50";"50";"0x1";"0x0";"";"2.7";"2.1";"1.4";"0.9";"3.6";"";"";"3";"2";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4.5"
"United States";"USA";"WPSL";"24-06-2026 17:00";"NS";"SF Glens W";"";"";"San Ramon W";"";"";"";"";"18";"49";"78";"31";"";"52";"44";"0.6";"1.2";"45";"43";"4.7";"14.4";"";"";"";"";"10";"30";"30";"30";"60";"40";"20";"40";"40";"60";"70";"70";"90";"70";"1x2";"1x2";"26.6";"2.3";"0.9";"2.5";"1.6";"3.6";"48";"49";"6";"4";"10";"10";"10.7";"13";"12.7";"17";"12";"7";"4.7";"5.7";"6.7";"2";"0.3";"1";"1";"2.2";"0.9"
"United States";"USA";"WPSL";"24-06-2026 19:00";"NS";"Force New York W";"";"";"Clarkstown W";"";"";"";"";"42";"84";"37";"100";"";"39";"";"1.1";"2.7";"38";"";"";"";"5";"0";"100";"0";"30";"90";"20";"0";"50";"10";"37";"90";"50";"90";"80";"100";"70";"10";"0x0";"0x3";"";"1.1";"3.4";"1.8";"0.6";"3.4";"51";"";"6";"1";"10";"10";"9.7";"";"18";"";"";"6.3";"";"5";"";"0.3";"";"0.7";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 19:00";"NS";"Junction W";"";"";"Missouri Rush";"";"";"";"";"4";"2";"17";"20";"";"50";"";"0.3";"0.4";"45";"";"";"";"";"";"";"";"10";"0";"0";"40";"90";"60";"10";"13";"10";"40";"100";"60";"90";"100";"0x3";"0x0";"";"0.5";"0.6";"2.9";"3.6";"3.8";"47";"";"4";"5";"10";"5";"9.3";"";"11.3";"";"";"5.7";"";"5.3";"";"1";"";"0";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:00";"NS";"Lehigh Valley Tempest W";"";"";"PA Classics W";"";"";"";"";"52";"84";"61";"100";"";"";"";"1.3";"2.3";"";"";"";"";"9";"33";"67";"0";"40";"70";"10";"20";"50";"10";"43";"77";"50";"90";"90";"80";"60";"30";"1x0";"0x3";"";"1.8";"3.6";"1.5";"0.6";"3.8";"";"";"7";"1";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:00";"NS";"Erie W";"";"";"Cleveland Internationals W";"";"";"";"";"18";"80";"31";"100";"";"";"76";"0.7";"2.5";"";"86";"";"";"2";"0";"100";"0";"10";"80";"40";"10";"50";"10";"23";"83";"50";"90";"60";"90";"90";"20";"1x1";"0x0";"";"0.9";"3.6";"2.5";"0.7";"3.8";"";"69";"4";"1";"10";"10";"";"20.5";"";"5.5";"";"";"2.5";"";"10.5";"";"0";"";"0";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:00";"NS";"Monmouth W";"";"";"SJEB W";"";"";"";"";"7";"74";"92";"99";"";"40";"59";"1.6";"2.5";"57";"69";"7.2";"6.6";"";"";"";"";"50";"80";"10";"10";"40";"10";"53";"83";"60";"90";"90";"90";"50";"20";"1x2";"0x2";"38";"2.7";"2.9";"2.8";"0.9";"4.6";"45";"56";"5";"1";"10";"10";"19.5";"19.2";"24";"13.4";"19";"10.5";"5.6";"11";"11";"0.5";"0.8";"0";"0.6";"1";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:00";"NS";"Kansas City Current II";"";"";"Oklahoma City W";"";"";"";"";"100";"63";"100";"68";"";"";"67";"2.3";"1.9";"";"68";"";"";"";"";"";"";"67";"60";"33";"10";"0";"30";"78";"63";"100";"70";"67";"90";"33";"40";"0x0";"0x5";"";"3.8";"2";"0.3";"1.2";"3.7";"";"54";"1";"3";"6";"10";"";"20.7";"";"6.8";"";"";"2.8";"";"8.2";"";"1";"";"0.8";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:00";"NS";"UFA Gunners W";"";"";"Atlanta Fire W";"";"";"";"";"49";"7";"48";"27";"";"";"";"1.2";"0.3";"";"";"";"";"4";"50";"25";"25";"30";"0";"30";"30";"40";"70";"40";"10";"60";"30";"70";"70";"70";"100";"0x0";"0x0";"";"1.4";"0.8";"1.6";"2.8";"3.3";"";"";"4";"7";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 20:45";"NS";"Greater Toledo W";"";"";"Corktown W";"";"";"";"";"49";"28";"34";"14";"";"60";"";"1.6";"0.3";"50";"";"";"";"5";"80";"20";"0";"50";"10";"10";"0";"40";"90";"53";"10";"60";"10";"90";"100";"50";"90";"2x1";"1x0";"";"1";"0.4";"1.6";"2.2";"2.6";"51";"";"3";"5";"10";"10";"15.5";"";"11";"";"";"4";"";"10";"";"0.5";"";"0.5";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 21:00";"NS";"Milwaukee Torrent W";"";"";"Green Bay Glory W";"";"";"";"";"63";"18";"100";"44";"";"45";"32";"2.3";"0.6";"37";"32";"2.1";"8.5";"7";"100";"0";"0";"70";"10";"20";"30";"10";"60";"77";"20";"90";"40";"80";"70";"30";"90";"0x4";"2x2";"32.5";"5.4";"1.3";"1.2";"2.5";"5.2";"50";"42";"3";"5";"10";"10";"11.3";"11";"16.7";"26";"17.1";"7.7";"14.5";"6";"6";"0.3";"0.5";"1.3";"1";"1.6";"0.9"
"United States";"USA";"WPSL";"24-06-2026 21:00";"NS";"Sunflower State W";"";"";"Kansas City SG W";"";"";"";"";"32";"70";"92";"75";"";"29";"54";"1.5";"2.3";"28";"50";"1.9";"6.6";"7";"0";"100";"0";"50";"70";"0";"20";"50";"10";"50";"77";"50";"90";"100";"80";"50";"30";"4x0";"1x2";"28.2";"2.7";"2.2";"2.1";"1";"4";"46";"52";"4";"2";"10";"10";"5";"14.5";"25";"12";"14.8";"13";"6.2";"2.5";"8";"0";"0";"0";"0.2";"0.1";"0.9"
"United States";"USA";"WPSL";"24-06-2026 21:00";"NS";"Minnesota Thunder W";"";"";"Minnesota Dutch Lions W";"";"";"";"";"100";"52";"78";"27";"";"65";"50";"2.5";"0.8";"76";"33";"10.1";"10.4";"";"";"";"";"80";"20";"10";"20";"10";"60";"83";"27";"90";"40";"90";"80";"20";"80";"2x0";"1x0";"26.6";"2.3";"0.8";"0.4";"1.5";"2.5";"54";"49";"2";"7";"10";"10";"23.3";"8.3";"12";"9.7";"13.8";"5.1";"5";"12.7";"4.7";"0.3";"1";"0.3";"0.7";"1.2";"0.9"
"United States";"USA";"WPSL";"24-06-2026 21:00";"NS";"St. Croix W";"";"";"Mankato W";"";"";"";"";"56";"52";"75";"51";"";"54";"40";"2";"1";"48";"34";"7.4";"7";"3";"100";"0";"0";"60";"30";"20";"10";"20";"60";"67";"33";"80";"40";"80";"90";"40";"70";"1x1";"2x0";"29.1";"2.2";"1.5";"1.4";"1.5";"3.3";"51";"50";"4";"6";"10";"10";"16.2";"10.5";"12";"19.5";"13.8";"6";"8.6";"7.3";"5.8";"0";"0.4";"0";"0.4";"0.4";"0.9"
"United States";"USA";"WPSL";"24-06-2026 21:30";"NS";"Florida Roots W";"";"";"Pensacola W";"";"";"";"";"21";"100";"78";"100";"";"";"";"1.9";"2.8";"";"";"";"";"3";"0";"100";"0";"60";"90";"10";"10";"30";"0";"63";"93";"70";"100";"90";"90";"40";"10";"2x1";"0x0";"";"2.3";"6.2";"2.4";"0.2";"5.6";"";"";"3";"1";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 22:00";"NS";"Milwaukee City W";"";"";"Chicago House W";"";"";"";"";"2";"84";"17";"95";"";"";"54";"0.3";"2.2";"";"44";"";"";"2";"0";"100";"0";"10";"70";"0";"10";"90";"20";"10";"73";"10";"80";"100";"90";"90";"30";"0x6";"0x2";"";"0.5";"2.8";"7.8";"0.6";"5.9";"";"53";"6";"1";"10";"10";"";"14.5";"";"11.5";"";"";"8";"";"8.5";"";"1.5";"";"0.5";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 23:00";"NS";"Arizona Arsenal W";"";"";"Desert Dreams W";"";"";"";"";"0";"2";"41";"37";"";"44";"";"0.7";"0.4";"41";"";"";"";"";"";"";"";"20";"10";"10";"10";"70";"80";"23";"13";"30";"20";"90";"90";"80";"90";"1x2";"2x1";"";"1.2";"1.1";"3";"3.1";"4.2";"45";"";"6";"5";"10";"10";"13";"";"18.5";"";"";"6.5";"";"7";"";"0";"";"0.5";"";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 23:00";"NS";"The Futbol Collective";"";"";"San Francisco Nighthawks W";"";"";"";"";"14";"60";"48";"68";"";"";"53";"0.4";"1.5";"";"49";"";"";"";"";"";"";"0";"40";"40";"30";"60";"30";"13";"50";"40";"70";"60";"70";"100";"60";"1x2";"1x1";"";"1.4";"2";"2.6";"1.3";"3.6";"";"50";"7";"3";"5";"10";"";"11";"";"9";"";"";"5.7";"";"5";"";"0.3";"";"1.7";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 23:00";"NS";"Royals AZ W";"";"";"Tucson W";"";"";"";"";"84";"38";"100";"68";"";"";"57";"2.7";"1.9";"";"56";"";"";"5";"20";"0";"80";"90";"60";"0";"10";"10";"30";"90";"63";"90";"70";"100";"90";"10";"40";"3x0";"1x2";"";"3.8";"2";"0.6";"1.9";"4.2";"";"56";"1";"2";"10";"10";"";"19.8";"";"13.2";"";"";"6.5";"";"9.2";"";"0.5";"";"0.5";"";"0.9"
"United States";"USA";"WPSL";"24-06-2026 23:00";"NS";"Beach W";"";"";"LA Surf W";"";"";"";"";"56";"7";"82";"17";"";"58";"43";"1.6";"0";"49";"34";"6";"16";"4";"100";"0";"0";"50";"0";"10";"0";"40";"100";"53";"0";"60";"0";"90";"100";"50";"100";"0x1";"2x1";"21.8";"2.4";"0.5";"1.4";"2.8";"3.6";"49";"43";"4";"5";"10";"10";"14.5";"8";"8";"13";"9.7";"3.3";"8";"4.3";"3.7";"0.3";"1";"0.5";"0.3";"1";"0.9"
"United States";"USA";"WPSL";"24-06-2026 23:45";"NS";"Rebels Chula Vista W";"";"";"San Diego Parceiro";"";"";"";"";"66";"4";"85";"51";"";"50";"41";"2.5";"0.8";"47";"38";"6.7";"8.3";"3";"67";"0";"33";"80";"20";"10";"20";"10";"60";"83";"27";"90";"40";"90";"80";"20";"80";"2x1";"1x1";"30.2";"2.5";"1.5";"1.1";"2.9";"4";"56";"49";"1";"5";"10";"10";"16.8";"12.4";"16.2";"15";"14.2";"7.7";"7.8";"7";"6";"0.5";"0";"0";"1";"0.8";"0.9"
"United States";"USA";"MLS Next Pro";"24-06-2026 23:00";"NS";"Los Angeles FC 2";"";"";"Minnesota United II";"";"";"";"";"46";"60";"58";"41";"";"52";"59";"1.7";"1.4";"58";"55";"5.8";"8.8";"4";"50";"50";"0";"50";"40";"20";"20";"30";"40";"57";"47";"70";"60";"80";"80";"50";"60";"2x1";"0x0";"25.6";"1.7";"1.2";"1.7";"1.3";"3";"55";"52";"9";"8";"10";"10";"13.4";"14.8";"14.2";"8.7";"9.9";"5.9";"4.1";"4.8";"5";"2.1";"1.8";"2.6";"2.5";"4.5";"4.5"
"United States";"USA";"USL W League";"24-06-2026 17:00";"NS";"Fort Lauderdale Utd II W";"";"";"Miami City W";"";"";"";"";"49";"70";"71";"58";"";"62";"50";"0.7";"1.9";"70";"45";"7.2";"5.3";"3";"67";"0";"33";"20";"50";"10";"40";"70";"10";"23";"63";"30";"90";"90";"60";"80";"50";"1x2";"1x2";"22.7";"2.1";"1.7";"1.6";"1";"3.2";"44";"49";"6";"3";"10";"10";"15.2";"9";"8";"13.2";"12.1";"5.5";"5.2";"8.8";"4.8";"1.5";"1.6";"0.8";"1";"2.4";"1.4"
"United States";"USA";"USL W League";"24-06-2026 18:00";"NS";"Northern Virginia FC W";"";"";"Eagle FC W";"";"";"";"";"56";"70";"88";"100";"";"48";"";"1.9";"2.1";"57";"";"";"";"10";"10";"80";"10";"60";"70";"10";"0";"30";"30";"63";"70";"70";"70";"90";"100";"40";"30";"3x0";"2x1";"";"2.6";"4.3";"1.4";"1";"4.6";"53";"";"4";"1";"10";"10";"13";"";"10.3";"";"";"5.7";"";"7.3";"";"1";"";"0.7";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 19:00";"NS";"NC Courage II W";"";"";"United Bantams W";"";"";"";"";"100";"35";"100";"48";"";"78";"";"2.8";"0.6";"98";"";"";"";"4";"100";"0";"0";"90";"20";"10";"0";"0";"80";"93";"20";"100";"20";"90";"100";"10";"80";"4x0";"2x0";"";"3.5";"1.4";"0.3";"2";"3.6";"72";"";"1";"6";"10";"10";"22";"";"4";"";"";"2.5";"";"9";"";"0";"";"0";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 19:00";"NS";"Charlottesville Blues W";"";"";"Virginia Beach United W";"";"";"";"";"25";"77";"31";"41";"";"";"62";"0.5";"1.9";"";"50";"";"";"3";"0";"100";"0";"10";"60";"20";"10";"70";"30";"17";"63";"30";"70";"80";"90";"90";"40";"0x2";"0x1";"";"0.9";"1.2";"2.3";"0.8";"2.6";"";"58";"6";"2";"10";"10";"";"7.3";"";"8.3";"";"";"5.3";"";"3.7";"";"1";"";"1";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 19:30";"NS";"Port City NC W";"";"";"North Carolina Fusion W";"";"";"";"";"52";"32";"75";"10";"";"";"";"1.6";"0.3";"";"";"";"";"";"";"";"";"50";"10";"10";"0";"40";"90";"53";"10";"60";"10";"90";"100";"50";"90";"3x0";"1x0";"";"2.2";"0.3";"1.5";"2.1";"3";"";"";"3";"8";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Detroit City W";"";"";"Midwest United W";"";"";"";"";"70";"46";"65";"61";"";"";"";"1.9";"1.2";"";"";"";"";"9";"44";"44";"11";"60";"30";"10";"30";"30";"40";"63";"40";"70";"60";"90";"70";"40";"70";"1x2";"1x1";"";"1.9";"1.8";"1";"1.7";"3.2";"";"";"2";"3";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Indy Eleven W";"";"";"Toledo Villa W";"";"";"";"";"80";"7";"100";"24";"";"";"";"1.9";"0.4";"";"";"";"";"2";"100";"0";"0";"60";"10";"10";"10";"30";"80";"63";"13";"70";"20";"90";"90";"40";"90";"6x0";"2x0";"";"3.3";"0.7";"0.7";"2.8";"3.8";"";"";"1";"4";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Dayton Dutch Lions W";"";"";"Racing Louisville II W";"";"";"";"";"2";"77";"31";"65";"";"";"";"1";"2";"";"";"";"";"5";"0";"80";"20";"30";"60";"10";"20";"60";"20";"33";"67";"40";"80";"90";"80";"70";"40";"0x6";"1x1";"";"0.9";"1.9";"3.3";"0.8";"3.4";"";"";"3";"2";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Buffalo W";"";"";"Pittsburgh Riveters W";"";"";"";"";"42";"80";"51";"82";"";"";"";"1.1";"2.3";"";"";"";"";"3";"0";"67";"33";"30";"70";"20";"20";"50";"10";"37";"77";"50";"90";"80";"80";"70";"30";"0x1";"0x3";"";"1.5";"2.4";"1.8";"0.7";"3.2";"";"";"5";"1";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Cleveland Force W";"";"";"Flower City 1872 W";"";"";"";"";"56";"38";"58";"61";"";"";"";"1.8";"1.4";"";"";"";"";"3";"67";"33";"0";"60";"40";"0";"20";"40";"40";"60";"47";"60";"60";"100";"80";"40";"60";"3x0";"0x2";"";"1.7";"1.8";"1.4";"1.9";"3.4";"";"";"4";"2";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Loudoun United W";"";"";"Lancaster Inferno W";"";"";"";"";"25";"66";"37";"85";"";"50";"48";"1.3";"1.9";"56";"54";"9.3";"4";"";"";"";"";"43";"60";"0";"10";"57";"30";"43";"63";"43";"70";"100";"90";"57";"40";"0x1";"0x1";"25.1";"1.1";"2.5";"2.3";"1.1";"3.5";"46";"49";"3";"2";"7";"10";"10.2";"10";"16";"14";"13.2";"9.2";"7.5";"5.5";"4";"0.8";"0.5";"0.8";"1.5";"1.8";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Annapolis Blues W";"";"";"Virginia DA W";"";"";"";"";"70";"80";"58";"78";"";"";"";"1.7";"3";"";"";"";"";"";"";"";"";"50";"100";"20";"0";"30";"0";"57";"100";"70";"100";"80";"100";"50";"0";"1x2";"1x2";"";"1.7";"2.3";"1";"0.7";"2.8";"";"";"3";"1";"10";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:00";"NS";"Long Island Rough Riders W";"";"";"Cedar Stars W";"";"";"";"";"66";"7";"100";"95";"";"74";"";"2.4";"1";"109";"";"";"";"9";"67";"22";"11";"80";"30";"0";"10";"20";"60";"80";"33";"80";"40";"100";"90";"20";"70";"3x1";"0x4";"";"4.3";"2.8";"1.1";"2.8";"5.5";"61";"";"2";"4";"10";"10";"25";"";"5.5";"";"";"3";"";"11";"";"0";"";"0";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 20:30";"NS";"Manhattan W";"";"";"Morris Elite W";"";"";"";"";"2";"42";"31";"100";"";"33";"54";"0";"2.2";"53";"58";"10.8";"4.4";"6";"0";"100";"0";"0";"70";"0";"10";"100";"20";"0";"73";"0";"80";"100";"90";"100";"30";"1x8";"0x3";"27.6";"0.9";"3.6";"5.6";"1.8";"6";"41";"54";"6";"1";"10";"10";"9.7";"13";"24.7";"8";"13.5";"10";"4.3";"5";"7.7";"0.3";"0.3";"0";"0.3";"0.5";"1.4"
"United States";"USA";"USL W League";"24-06-2026 21:00";"NS";"Rally Madison W";"";"";"RKC W";"";"";"";"";"52";"60";"100";"24";"";"57";"36";"2";"0.8";"100";"42";"6.3";"10.7";"";"";"";"";"50";"20";"50";"20";"0";"60";"67";"27";"100";"40";"50";"80";"50";"80";"3x0";"1x0";"28";"3";"0.7";"1.5";"1.3";"3.2";"58";"38";"6";"8";"2";"10";"19";"7.5";"12.5";"17";"12.2";"6";"5";"9";"4.5";"0";"0";"1";"1.5";"1.2";"1.4"
"United States";"USA";"USL W League";"24-06-2026 21:00";"NS";"Challenge W";"";"";"AHFC Royals W";"";"";"";"";"10";"77";"51";"100";"";"";"60";"1.2";"2.2";"";"67";"";"";"6";"0";"100";"0";"40";"70";"0";"10";"60";"20";"40";"73";"40";"80";"100";"90";"60";"30";"1x7";"0x2";"";"1.5";"3.1";"2.7";"0.8";"4";"";"56";"3";"1";"10";"10";"";"20";"";"12";"";"";"4";"";"6.5";"";"0.7";"";"0";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 21:00";"CANCELLED";"Charlotte Eagles II W";"";"";"Tormenta W";"";"";"";"";"84";"63";"61";"85";"";"";"";"2.7";"1.8";"";"";"";"";"4";"25";"50";"25";"90";"60";"0";"0";"10";"40";"90";"60";"90";"60";"100";"100";"10";"40";"1x0";"0x2";"";"1.8";"2.5";"0.6";"1.2";"3";"";"";"2";"7";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 22:00";"NS";"Colorado ISA W";"";"";"Albion Colorado W";"";"";"";"";"2";"2";"3";"37";"";"";"";"0";"0.7";"";"";"";"";"6";"0";"100";"0";"0";"20";"0";"10";"100";"70";"0";"23";"0";"30";"100";"90";"100";"80";"0x5";"2x0";"";"0.1";"1.1";"7.9";"3.3";"6.2";"";"";"6";"4";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 22:00";"CANCELLED";"Sta Clarita Blue Heat W";"";"";"SoCal Reds W";"";"";"";"";"74";"70";"75";"100";"";"72";"";"1.8";"2.3";"65";"";"";"";"";"";"";"";"50";"70";"30";"20";"20";"10";"60";"77";"80";"90";"70";"80";"50";"30";"2x2";"0x3";"";"2.2";"3";"0.9";"1";"3.6";"";"";"2";"6";"10";"10";"17";"";"5.5";"";"";"3.5";"";"7.5";"";"1";"";"1";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 23:00";"NS";"West Seattle Rhodies W";"";"";"Oly Town W";"";"";"";"";"74";"32";"85";"31";"";"";"48";"2.4";"1";"";"57";"";"";"3";"67";"33";"0";"80";"30";"0";"10";"20";"60";"80";"33";"80";"40";"100";"90";"20";"70";"1x0";"0x2";"";"2.5";"0.9";"0.9";"2.1";"3.2";"";"52";"3";"4";"10";"10";"";"14.5";"";"11.5";"";"";"5.5";"";"6.5";"";"0.5";"";"0";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 23:00";"NS";"Bigfoot W";"";"";"Portland Cherry Bombs";"";"";"";"";"2";"38";"24";"17";"";"43";"49";"0.7";"0.6";"46";"61";"5.7";"19.4";"";"";"";"";"20";"12";"10";"25";"70";"62";"23";"21";"30";"38";"90";"75";"80";"88";"0x4";"3x0";"17";"0.7";"0.5";"4.1";"1.9";"3.6";"58";"42";"5";"6";"10";"8";"4";"9.7";"7.7";"12.7";"7.8";"3.3";"6";"2.3";"4";"0";"1";"0.3";"0.7";"1";"1.4"
"United States";"USA";"USL W League";"24-06-2026 23:00";"NS";"Pleasanton Rage W";"";"";"San Juan SC W";"";"";"";"";"46";"25";"34";"51";"";"56";"51";"0.9";"0.8";"54";"40";"14.8";"6.7";"";"";"";"";"30";"20";"0";"20";"70";"60";"30";"27";"30";"40";"100";"80";"70";"80";"0x1";"1x1";"20.9";"1";"1.5";"1.7";"2.3";"3.2";"57";"46";"5";"6";"10";"10";"14.8";"10";"8";"9";"12.2";"5";"5";"8.5";"6";"1";"1.3";"1";"1";"2.2";"1.4"
"United States";"USA";"USL W League";"24-06-2026 23:00";"NS";"Colorado Storm W";"";"";"Real Colorado Foxes W";"";"";"";"";"88";"100";"100";"100";"";"";"";"2.7";"3";"";"";"";"";"";"";"";"";"90";"100";"0";"0";"10";"0";"90";"100";"90";"100";"100";"100";"10";"0";"8x1";"0x2";"";"5.4";"5.7";"0.5";"0";"5.8";"";"";"2";"1";"10";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"United States";"USA";"USL W League";"24-06-2026 23:00";"NS";"AMSG W";"";"";"Los Angeles SC W";"";"";"";"";"28";"10";"44";"61";"";"";"";"0.7";"1.4";"";"";"";"";"";"";"";"";"10";"40";"40";"20";"50";"40";"23";"47";"50";"60";"60";"80";"90";"60";"1x1";"1x1";"";"1.3";"1.8";"2.2";"2.7";"4";"";"";"4";"3";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
