"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Odds";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global"
"Mali";"MLI";"Premiere Division";"09-06-2026 13:30";"FT";"Stade Malien Bamako";"2";"1";"Binga";"1";"0";"1.96";"3.86";"";"";"";"";"67";"60";"1";"44";"44";"55";"";"1.9";"2";"1.3";"1.3";"0.5";"0.7";"25";"80";"35";"90";"1.8";"16";"6.1";"8.6";"2";"1.8";"9";"88";"80";"50";"60";"";"";"1";"1";"0";"0.5";"0.6";"1.2";"0.5";"0.2";"0.3";"0.3";"";"60";"50";"7";"4";"2.8";"3.4";"8.9";"70";"59"
"Mali";"MLI";"Premiere Division";"09-06-2026 13:30";"FT";"Djoliba";"0";"1";"Réal Bamako";"0";"0";"1.85";"4.34";"";"";"";"";"80";"47";"1";"44";"31";"45";"";"1.6";"2";"1.3";"0.9";"0.3";"0.8";"35";"45";"35";"95";"1.8";"16.6";"5.8";"8.2";"2.4";"1.4";"9";"100";"77";"40";"50";"";"";"0.7";"0.3";"0.2";"0.3";"0.9";"0.8";"0.1";"0.5";"0.6";"0.6";"";"70";"40";"5.6";"4.6";"3.1";"3.2";"8.9";"64";"54"
"Mali";"MLI";"Premiere Division";"09-06-2026 15:30";"FT";"US Bougouba";"2";"6";"Diarra";"2";"2";"2.96";"2.45";"";"";"8";"5";"23";"60";"5";"24";"41";"65";"";"2";"2";"0.7";"1.2";"1.4";"0.8";"50";"40";"40";"90";"1.8";"19";"7.4";"10";"0.7";"1.8";"9";"56";"77";"40";"70";"";"";"0.3";"0.1";"0.6";"0.2";"1.4";"0.6";"0.8";"0.6";"0.4";"1.1";"";"10";"50";"3.4";"2.7";"8.4";"5.6";"8.9";"80";"74"
"Papua New Guinea";"PNG";"National Soccer League";"09-06-2026 20:00";"FT";"Admiralty Island";"1";"6";"Toti City";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Papua New Guinea";"PNG";"National Soccer League";"09-06-2026 23:00";"FT";"PNG Hekari";"1";"0";"Kula";"";"";"";"";"";"";"1";"";"50";"";"";"";"";"";"";"";"";"2";"";"1.5";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";"";""
"Papua New Guinea";"PNG";"National Soccer League";"09-06-2026 23:00";"FT";"Morobe Wawens";"3";"0";"NCD Souths";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poland";"POL";"IV Liga: Podlaska";"09-06-2026 21:00";"FT";"Supraślanka Supraśl";"0";"4";"Ruch Wysokie Mazowieckie";"0";"1";"7.34";"1.29";"";"";"11";"3";"67";"73";"4";"100";"82";"95";"";"4";"4";"3.1";"2.4";"1.5";"0.9";"70";"";"80";"45";"4.3";"";"";"";"2";"2.2";"";"52";"74";"50";"40";"";"";"";"";"";"";"0.2";"0";"";"";"";"";"";"60";"70";"";"";"";"";"11.4";"";""
"Russia";"RUS";"Third Division - Privolzhye";"09-06-2026 21:00";"FT";"Rodnya";"0";"3";"ZaKiDok";"";"";"";"";"";"";"";"10";"";"100";"";"";"";"";"";"";"";"";"4";"";"0";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";""
"Sudan";"SUD";"Sudani Premier League";"09-06-2026 10:45";"FT";"Hilal El-Fasher";"0";"0";"Hay Al Wadi";"0";"0";"";"";"";"";"1";"2";"62";"33";"";"37";"44";"80";"";"2.7";"2";"1.1";"1.3";"1";"1.9";"48";"52";"48";"71";"2.4";"";"";"";"1.9";"1";"";"70";"38";"29";"44";"";"";"0.6";"0.2";"0.3";"0.6";"1.8";"0.8";"0.7";"1.3";"0.6";"1.1";"";"57";"22";"";"";"";"";"0";"";""
"Sudan";"SUD";"Sudani Premier League";"09-06-2026 10:45";"FT";"Al Hilal Port Sudan";"2";"2";"Al Ahli Wad Medani";"1";"0";"";"";"";"";"1";"2";"58";"86";"";"51";"68";"66";"";"2.6";"2";"1.5";"2";"0.8";"0.9";"34";"59";"40";"60";"2.4";"";"";"";"1.8";"2.6";"";"77";"74";"38";"43";"";"";"0.8";"0.4";"0.4";"0";"1.8";"0.8";"0.4";"0.9";"0.8";"1.6";"";"50";"86";"";"";"";"";"0";"";""
"Sudan";"SUD";"Sudani Premier League";"09-06-2026 10:45";"FT";"Umm Mughad";"3";"1";"Al Fallah";"2";"0";"";"";"";"";"1";"2";"67";"21";"";"54";"7";"69";"";"2.2";"2";"1.6";"0.2";"1";"1.6";"25";"44";"44";"82";"2.4";"";"";"";"2";"0.6";"";"70";"49";"62";"50";"";"";"0.2";"0";"0.5";"0.4";"1.7";"0.6";"0.5";"1.2";"1.4";"0.2";"";"62";"12";"";"";"";"";"0";"";""
"Sweden";"SWE";"Superettan";"09-06-2026 14:00";"FT";"Brage";"2";"2";"Ljungskile";"0";"0";"2.36";"2.71";"";"";"10";"13";"17";"27";"5";"61";"41";"68";"";"3.3";"4";"1.8";"1.2";"2.5";"1.2";"68";"78";"58";"52";"3";"18";"7.8";"10.2";"0.5";"0.8";"10";"18";"63";"50";"40";"";"";"0.5";"0.4";"1.8";"0.4";"1.8";"1.5";"0.8";"0.8";"1.2";"0.8";"";"0";"20";"5.8";"6";"3.8";"4.8";"9.8";"65";"65"
"Sweden";"SWE";"Superettan";"09-06-2026 14:00";"FT";"United Nordic";"1";"1";"Östersunds FK";"0";"1";"2.26";"2.90";"";"";"3";"5";"80";"40";"5";"75";"48";"70";"";"3.3";"4";"2.2";"1.4";"1.6";"1.4";"70";"70";"70";"60";"3";"20.5";"7.7";"9.7";"2.4";"1.2";"10";"49";"56";"60";"60";"";"";"0.4";"0.6";"0.8";"0.8";"2";"1.3";"0.8";"0.6";"1.8";"0.8";"";"80";"40";"3.6";"6.6";"6";"3.2";"9.8";"70";"70"
"Sweden";"SWE";"Superettan";"09-06-2026 14:00";"FT";"Sandviken";"4";"2";"Falkenberg";"4";"1";"2.46";"2.63";"";"";"15";"2";"33";"67";"5";"34";"85";"70";"";"3.1";"3";"1";"2.5";"1.2";"1.5";"70";"78";"70";"42";"3";"19.8";"9.4";"9.2";"1";"2";"10";"63";"52";"40";"75";"";"";"0.6";"1";"1";"0.8";"1.4";"1.7";"0.2";"0.8";"0.4";"1.5";"";"20";"50";"5.8";"3.8";"4.6";"4.2";"9.8";"75";"75"
"Sweden";"SWE";"Superettan";"09-06-2026 14:00";"FT";"Oddevold";"1";"2";"Norrköping";"1";"2";"2.16";"3.06";"";"";"6";"4";"53";"56";"5";"61";"41";"65";"";"2.4";"2";"1.8";"1.2";"1.2";"0.7";"56";"75";"46";"72";"3";"18.8";"7.4";"10.6";"1.6";"1.7";"10";"63";"80";"60";"50";"";"";"1";"0.5";"0";"0.2";"1.6";"0.8";"1.2";"0.5";"0.8";"0.7";"";"40";"50";"5.2";"5";"4.4";"6.7";"9.8";"82";"54"
"Sweden";"SWE";"Superettan";"09-06-2026 14:00";"FT";"Öster";"3";"0";"Värnamo";"3";"0";"1.98";"3.29";"";"";"8";"14";"67";"20";"1";"34";"41";"60";"";"3.1";"3";"1";"1.2";"1";"3";"50";"60";"60";"50";"3";"20.8";"8.8";"10.1";"2";"0.6";"10";"70";"0";"40";"60";"";"";"0.4";"0";"0.2";"2";"1.8";"1.3";"0.8";"1";"0.6";"1.2";"";"60";"20";"4.6";"3";"6.8";"5.8";"9.8";"80";"70"
"Sweden";"SWE";"Svenska Cupen";"09-06-2026 14:00";"FT";"Vendelsö";"1";"4";"Haninge";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sweden";"SWE";"Svenska Cupen";"09-06-2026 14:30";"FT";"Sturehov";"1";"3";"FBK Karlstad";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sweden";"SWE";"Svenska Cupen";"09-06-2026 14:30";"FT";"Konyaspor Sweden";"0";"2";"AFC Eskilstuna";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ukraine";"UKR";"Premier League - Playoffs";"09-06-2026 09:30";"FT";"Livyi Bereh";"1";"0";"Oleksandria";"1";"0";"1.95";"3.81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ukraine";"UKR";"Premier League - Playoffs";"09-06-2026 12:00";"FT_PEN";"Ahrobiznes Volochysk";"2";"2";"Kudrivka";"0";"1";"3.90";"2.04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Uruguay";"URU";"Primera División Amateur";"09-06-2026 19:30";"FT";"Rocha";"2";"2";"Bella Vista";"1";"0";"2.47";"2.62";"";"";"";"4";"";"50";"";"";"";"";"";"";"";"";"2";"";"1.5";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"50";"";"";"";"0.5";"";"1.5";"";"";"";"0";"";"1.5";"";"";"50";"";"";"";"";"";"";""
"United States";"USA";"USL League Two";"09-06-2026 19:00";"FT";"Cleveland Force";"1";"3";"Akron City";"1";"2";"2.40";"2.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL League Two";"09-06-2026 20:00";"FT";"Lehigh Valley Utd. Sonic";"3";"0";"Philadelphia Lone Star";"2";"0";"";"";"";"";"1";"2";"100";"11";"";"82";"34";"90";"";"3.4";"3";"2.4";"1";"0.8";"2.7";"74";"90";"74";"54";"3.5";"30";"13.2";"10.2";"3";"0.3";"10";"77";"10";"60";"33";"";"";"1.4";"0.7";"0.2";"1.3";"1.6";"1.8";"0.6";"1.3";"1";"0.3";"";"100";"0";"7";"2.5";"4";"7";"8.9";"100";"75"
"United States";"USA";"USL League Two";"09-06-2026 20:00";"FT";"Delaware FC";"1";"3";"West Chester United II";"0";"2";"2.67";"2.10";"";"";"";"6";"";"0";"";"";"";"";"";"";"";"";"1";"";"3";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"100";"";"";"";"0.5";"";"1.5";"";"";"";"1.5";"";"0.5";"";"";"0";"";"6";"";"3";"";"";""
"United States";"USA";"USL League Two";"09-06-2026 20:00";"FT";"Northern Virginia";"0";"1";"Charlottesville Blues";"0";"1";"2.00";"3.00";"";"";"7";"4";"56";"67";"5";"92";"68";"88";"";"3.6";"4";"2.7";"2";"1.7";"0.8";"58";"88";"88";"42";"3.5";"22.2";"9.8";"10.2";"1.7";"2";"10";"46";"77";"33";"75";"";"";"2";"1.2";"0.3";"0.8";"1.4";"2.2";"1.3";"0";"0.7";"0.8";"";"33";"50";"5.5";"7";"3.5";"4.3";"8.9";"75";"58"
"United States";"USA";"USL League Two";"09-06-2026 20:30";"FT";"Southern Soccer Academy";"6";"0";"Columbus United";"3";"0";"2.37";"2.43";"";"";"3";"2";"67";"44";"5";"68";"24";"84";"";"2.4";"3";"2";"0.7";"1";"1";"66";"50";"42";"75";"3.5";"";"";"9.8";"2";"1.3";"9";"70";"70";"50";"67";"";"";"1.5";"0";"0.5";"0";"1.4";"1";"0.5";"1";"0.5";"0.7";"";"50";"33";"7.5";"4.5";"4.5";"3";"8.9";"75";"75"
"United States";"USA";"USL League Two";"09-06-2026 22:00";"FT";"Laredo Heat";"1";"1";"Lonestar";"0";"0";"";"";"";"";"1";"5";"100";"44";"";"100";"68";"84";"";"3.6";"3";"3.5";"2";"0";"1.7";"34";"84";"84";"42";"3.5";"";"";"";"3";"1.3";"";"100";"46";"50";"67";"";"";"1";"0.7";"0";"0.3";"2.6";"1";"0";"1.3";"2.5";"1.3";"";"100";"33";"";"";"";"";"8.9";"";""
"United States";"USA";"NPSL";"09-06-2026 21:00";"FT";"PDA";"1";"7";"Jackson Lions";"1";"3";"";"";"";"";"7";"1";"0";"67";"";"24";"100";"100";"";"4.9";"5";"0.7";"3.5";"3.7";"2";"66";"84";"100";"16";"4.7";"";"";"";"0";"2";"";"2";"35";"33";"50";"";"";"0";"2";"1.7";"0.5";"2.8";"2.1";"2";"1.5";"0.7";"1.5";"";"0";"50";"";"3.5";"";"5";"8.7";"";""
"United States";"USA";"NPSL";"09-06-2026 21:30";"FT";"WC Predators";"4";"4";"New Jersey United";"2";"2";"";"";"";"";"";"5";"";"50";"";"";"";"";"";"";"";"";"2.2";"";"1";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"50";"";"";"";"1";"";"0.5";"";"";"";"0.5";"";"1.2";"";"";"50";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"09-06-2026 20:00";"FT";"Real Central NJ W";"1";"2";"Love City";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"09-06-2026 20:00";"FT";"Keystone W";"0";"2";"PA Classics W";"";"";"";"";"";"";"2";"3";"100";"67";"";"100";"100";"100";"";"3.8";"4";"3";"3.5";"0";"1";"25";"";"66";"34";"3.9";"";"";"";"3";"2";"";"100";"70";"33";"50";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"100";"50";"";"";"";"";"8.3";"";""
"United States";"USA";"WPSL";"09-06-2026 20:00";"FT";"Fever W";"0";"4";"SJEB W";"";"";"";"";"";"";"";"1";"";"67";"";"";"";"";"";"";"";"";"2.5";"";"2";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"09-06-2026 20:00";"FT";"Georgia Impact W";"2";"1";"865 Alliance W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"09-06-2026 21:00";"FT";"Manitou W";"2";"3";"Joy W";"1";"1";"2.65";"2.22";"";"";"";"5";"";"17";"";"";"";"";"";"";"";"";"0.5";"";"1";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"50";"";"";"";"0";"";"0.5";"";"";"";"0.5";"";"0.5";"";"";"0";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"09-06-2026 22:00";"FT";"Colorado Elevation";"2";"1";"Colorado Pride W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 18:00";"FT";"AMSG W";"0";"1";"Capo W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 19:00";"FT";"Steel City W";"1";"0";"Cleveland Force W";"";"";"";"";"";"";"3";"4";"50";"50";"";"17";"68";"75";"";"2.8";"3";"0.5";"2";"1";"2";"50";"";"50";"50";"3.4";"";"";"";"1.5";"1.5";"";"70";"35";"50";"100";"";"";"";"";"";"";"1";"0.5";"";"";"";"";"";"50";"50";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 19:30";"FT";"Chattanooga Red Wolves W";"0";"0";"Birmingham Legion W";"0";"0";"";"";"";"";"5";"1";"17";"67";"";"17";"44";"58";"";"2.5";"3";"0.5";"1.3";"1.5";"1.7";"42";"";"58";"58";"3.4";"";"";"";"0.5";"2";"";"52";"46";"50";"67";"";"";"";"1.3";"";"1";"0.8";"1.6";"";"0.7";"";"0";"";"0";"67";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"Wake W";"0";"5";"NC Courage II W";"0";"1";"";"";"";"";"3";"1";"50";"100";"";"51";"92";"100";"";"3.6";"3";"1.5";"2.7";"2";"1";"58";"";"58";"42";"3.4";"";"";"";"1.5";"3";"";"35";"70";"50";"67";"";"";"";"";"";"";"0.5";"0.4";"";"";"";"";"";"50";"100";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"Miami City W";"2";"1";"Miami AC W";"1";"0";"";"";"";"";"5";"7";"56";"0";"";"24";"0";"66";"";"4.8";"4";"0.7";"0";"0.3";"8.7";"16";"50";"50";"50";"3.4";"";"";"";"1.7";"0";"";"100";"2";"67";"67";"";"";"0";"0";"0";"5";"2.5";"1.6";"0.3";"8";"0.7";"0";"";"33";"0";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"Rally Madison";"2";"4";"River Light W";"0";"0";"";"";"";"";"";"4";"";"67";"";"";"";"";"";"";"";"";"1.3";"";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"33";"";"";"";"1";"";"0.5";"";"";"";"1";"";"1";"";"";"67";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"Sioux Falls City W";"0";"3";"Minnesota Aurora W";"0";"0";"";"";"";"";"3";"1";"100";"100";"";"100";"58";"84";"";"3.1";"3";"4";"1.7";"0.5";"0";"25";"";"50";"75";"3.4";"";"";"";"3";"3";"";"88";"100";"50";"67";"";"";"";"1.3";"";"0";"0.2";"1.4";"";"0";"";"0.3";"";"100";"100";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"Hudson Valley Crusaders W";"2";"1";"New England Mutiny W";"1";"0";"1.89";"3.15";"";"";"";"4";"";"0";"";"";"";"";"";"";"";"";"0.5";"";"2";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 20:00";"FT";"AC Connecticut W";"0";"4";"Hartford Athletic";"0";"1";"";"";"";"";"5";"";"0";"";"";"";"";"";"";"";"";"0";"";"4.3";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"33";"";"";"";"0";"";"3";"";"";"";"1.3";"";"0";"";"";"0";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 21:30";"FT";"Marin FC Alliance W";"1";"3";"San Juan SC W";"0";"1";"4.55";"1.50";"";"";"5";"";"0";"";"";"";"";"";"";"";"";"0";"";"3.5";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"09-06-2026 21:30";"FT";"Hill Country Linces";"2";"1";"Lonestar San Antonio W";"0";"0";"";"";"";"";"5";"3";"33";"33";"";"24";"34";"50";"";"3";"3";"0.7";"1";"1.3";"3";"33";"50";"33";"67";"3.4";"";"";"";"1";"1";"";"60";"0";"33";"33";"";"";"0";"0.7";"0.3";"1";"2";"1";"1";"2";"0.7";"0.3";"";"33";"33";"";"";"";"";"7.1";"";""
"United States";"USA";"USL W League";"09-06-2026 23:30";"FT";"Portland Cherry Bombs";"1";"2";"Oly Town W";"0";"1";"1.57";"4.37";"";"";"4";"5";"50";"17";"1";"17";"34";"75";"";"2.8";"3";"0.5";"1";"1.5";"2.5";"25";"";"75";"75";"3.4";"";"";"";"1.5";"0.5";"";"52";"18";"50";"50";"";"";"";"1";"";"2.5";"0.2";"2.2";"";"0";"";"0";"";"50";"0";"";"";"";"";"7.1";"";""
"United States";"USA";"UWS";"09-06-2026 20:00";"FT";"Michigan Jaguars II W";"1";"7";"Flint City W";"";"";"";"";"";"";"";"2";"";"100";"";"";"";"";"";"";"";"";"4";"";"1";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";""
"United States";"USA";"USL League One Cup";"09-06-2026 21:00";"FT";"Birmingham Legion";"3";"0";"Corpus Christi";"2";"0";"1.35";"6.95";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Uzbekistan";"UZB";"Pro Liga";"09-06-2026 09:30";"FT";"Lochin";"2";"0";"Kattaqurgon";"1";"0";"1.99";"3.58";"";"";"5";"4";"42";"73";"1";"68";"41";"80";"";"2.3";"2";"2";"1.2";"1.2";"0.2";"48";"58";"38";"75";"2.5";"17.4";"5.5";"9.6";"1.2";"2.2";"9";"63";"100";"50";"60";"";"";"0.5";"0.4";"0.5";"0.2";"1.5";"0.8";"0.8";"0";"1.5";"0.8";"";"25";"60";"8";"3.6";"3.5";"4";"8.8";"70";"60"
"Zimbabwe";"ZIM";"Premier Soccer League";"09-06-2026 10:00";"FT";"Bulawayo Chiefs";"1";"1";"TelOne";"0";"0";"3.13";"2.44";"";"";"13";"17";"33";"38";"5";"20";"34";"64";"";"1.7";"2";"0.6";"1";"0.9";"1";"42";"57";"22";"86";"1.8";"13.1";"3";"7.9";"1";"1.1";"8";"74";"70";"57";"71";"";"";"0.4";"0.4";"0.4";"0.7";"0.8";"1";"0.4";"0.3";"0.1";"0.6";"";"14";"14";"1.9";"3";"5.4";"5.5";"7.4";"54";"32"
"Australia";"AUS";"Victoria Women's State Knockout Cup";"09-06-2026 07:00";"FT";"Bentleigh Greens W";"3";"0";"Beaumaris W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Australia";"AUS";"QLD FQPL 1 Women";"09-06-2026 06:00";"FT";"Peninsula Power W";"1";"0";"North Lakes United W";"0";"0";"";"";"";"";"10";"1";"33";"100";"";"58";"92";"100";"";"3.8";"3";"1.7";"2.7";"3";"0.3";"50";"100";"84";"50";"3.9";"30.2";"17";"9.7";"1";"3";"9";"0";"100";"33";"67";"";"";"1.3";"1.3";"1.3";"0.3";"1.6";"2.2";"1.7";"0";"0.3";"1.3";"";"33";"100";"4";"7";"4.7";"3.7";"9.1";"67";"67"
"Kazakhstan";"KAZ";"Womens Championship";"09-06-2026 09:00";"FT";"Okzhetpes W";"0";"3";"Ertis W";"0";"0";"";"";"";"";"10";"6";"0";"67";"";"10";"44";"66";"";"5.4";"5";"0.3";"1.3";"8.3";"0.7";"33";"58";"66";"67";"4.9";"";"";"";"0";"2";"";"2";"80";"33";"33";"";"";"0";"1";"3.7";"0.5";"2.8";"2.4";"4.7";"0.5";"0.3";"1";"";"0";"67";"";"";"";"";"7.1";"";""
"Kazakhstan";"KAZ";"Womens Championship";"09-06-2026 09:00";"FT";"Yelimay Semey W";"1";"0";"Kyzylzhar W";"0";"0";"";"";"";"";"8";"2";"50";"78";"";"100";"100";"75";"";"4.4";"5";"4.5";"3";"0.5";"0.7";"16";"75";"75";"42";"4.9";"";"";"";"1.5";"2.3";"";"88";"80";"50";"67";"";"";"1.5";"2.3";"0";"0";"2.4";"1.9";"0.5";"0.7";"3";"0.7";"";"50";"67";"";"";"";"";"7.1";"";""
"Kazakhstan";"KAZ";"Womens Championship";"09-06-2026 11:00";"FT";"Zhenys Astana W";"5";"0";"Altay Oskemen W";"1";"0";"1.05";"20.00";"";"";"3";"9";"78";"0";"3";"100";"17";"100";"";"5";"4";"4.7";"0.5";"1.3";"3.5";"75";"100";"100";"0";"4.9";"";"";"";"2.3";"0";"";"60";"2";"67";"100";"";"";"2.7";"0";"1.3";"1.5";"2.2";"2.8";"0";"2";"2";"0.5";"";"67";"0";"5";"";"1.5";"";"7.1";"";""
"World";"WOR";"Friendly International U21";"09-06-2026 11:00";"FT";"Azerbaijan U21";"1";"3";"Kyrgyz Republic U21";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 03:30";"FT";"Japan W";"0";"1";"South Africa W";"0";"1";"1.04";"29.32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 05:30";"FT";"Indonesia W";"1";"1";"Cambodia W";"0";"0";"2.29";"2.51";"";"";"1";"";"0";"";"";"";"";"";"";"";"";"0.5";"";"4.5";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"50";"";"";"";"0.5";"";"2.5";"";"";"";"2";"";"0";"";"";"0";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 06:00";"FT";"Australia W";"3";"1";"Mexico W";"2";"1";"1.90";"3.62";"";"";"1";"";"50";"";"";"";"";"";"";"";"";"2.5";"";"0.5";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"50";"";"";"";"1";"";"0";"";"";"";"0.5";"";"1.5";"";"";"50";"";"3";"";"3";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 07:30";"FT";"Myanmar W";"1";"1";"Thailand W";"0";"0";"3.28";"1.99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
