"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora"
"United States";"USA";"USL W League";"11-06-2026 21:30";"FT";"River Light W";"4";"1";"Rockford Raptors W";"3";"1";"1.42";"5.98";"";"6";"1";"49";"38";"48";"34";"67";"100";"67";"";"";"";"";"50";"20";"57";"27";"10";"10";"2.7";"1";"5";"2.5";"5.6";"1.3";"";"2.3";"";"1.3";"";"2.7";"";"";"";"7.1";"16";"16";"16";"";"";"84";"84";"";"0";"0";"33";"";"33";"";"0";"";"0.7";"";"";"9";"";"10.7";""
"United States";"USA";"USL W League";"11-06-2026 22:00";"FT";"Sta Clarita Blue Heat W";"0";"1";"Los Angeles SC W";"0";"1";"";"";"";"";"";"74";"4";"92";"58";"50";"";"50";"";"4";"100";"0";"70";"30";"77";"37";"10";"10";"6.5";"";"2.5";"";"";"2";"";"1.5";"";"4.5";"";"1";"";"";"";"7.1";"";"";"";"";"";"";"";"";"100";"";"100";"";"100";"";"100";"";"1";"";"";"17";"";"5.5";""
"United States";"USA";"USL W League";"11-06-2026 23:00";"FT";"Utah United W";"8";"0";"Flatirons II W";"5";"0";"";"";"";"";"";"63";"2";"92";"51";"50";"";"33";"";"3";"100";"0";"70";"20";"70";"23";"10";"10";"3.5";"";"3";"";"";"1.3";"";"1.7";"";"1.7";"";"2.3";"";"";"";"7.1";"";"";"";"";"";"";"";"";"50";"";"33";"";"33";"";"33";"";"0.3";"";"";"6.3";"";"16.3";""
"United States";"USA";"USL W League";"11-06-2026 23:30";"FT";"Snohomish United";"3";"0";"Portland Cherry Bombs";"1";"0";"";"";"";"9";"";"66";"63";"95";"20";"25";"50";"50";"50";"";"";"";"70";"20";"77";"33";"10";"5";"5.8";"4.5";"4.8";"6";"10.5";"4";"2.5";"1.8";"2";"1.8";"2";"3";"4";"5.2";"5.4";"7.1";"100";"88";"50";"50";"75";"50";"50";"50";"50";"50";"25";"100";"75";"50";"50";"50";"0.2";"0";"21.9";"15.5";"8.5";"9.2";"10.5"
"United States";"USA";"UWS";"11-06-2026 19:00";"FT";"New England Mutiny W";"3";"0";"Worcester Wanderers W";"";"";"";"";"";"";"";"74";"52";"82";"100";"67";"";"67";"";"";"";"";"50";"75";"57";"75";"10";"4";"7";"";"4.3";"";"";"2";"";"2";"";"5";"";"2.3";"";"";"";"0";"";"";"";"";"";"";"";"";"67";"";"33";"";"0";"";"67";"";"0";"";"";"21.7";"";"11.7";""
"United States";"USA";"UWS";"11-06-2026 20:00";"FT";"Michigan Legends W";"1";"4";"Michigan Jaguars W";"";"";"";"";"";"";"";"32";"80";"51";"100";"";"";"";"";"5";"40";"60";"40";"90";"40";"90";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Vietnam";"VIE";"Vietnamese Cup";"11-06-2026 08:00";"FT";"Ninh Bình";"4";"1";"Thể Công-Viettel";"2";"0";"2.41";"2.81";"1.38";"8";"5";"74";"80";"68";"48";"56";"50";"56";"50";"2";"0";"0";"70";"50";"77";"67";"10";"10";"5.9";"4";"4.6";"3.6";"9";"3";"1.9";"2.4";"1.2";"2.9";"2.1";"2.1";"2.4";"4.2";"4.8";"6.8";"59";"49";"32";"44";"53";"68";"68";"73";"67";"50";"67";"70";"67";"50";"56";"50";"0.8";"0.6";"19.6";"11.7";"10.3";"11.4";"5.9"
"Vietnam";"VIE";"Vietnamese Cup";"11-06-2026 08:00";"FT";"Thép Xanh Nam Định";"2";"4";"Công an TP.Hồ Chí Minh";"0";"4";"1.77";"4.31";"";"8";"1";"56";"42";"44";"31";"60";"40";"50";"50";"10";"70";"0";"30";"20";"37";"33";"10";"10";"5.5";"4.7";"3.3";"4.3";"8.9";"2.6";"2";"1.2";"2.3";"2.9";"2.7";"2.1";"2";"4";"4.8";"6.8";"65";"45";"40";"35";"60";"75";"65";"65";"60";"40";"80";"40";"60";"40";"60";"20";"0.4";"0.1";"18.4";"11.5";"7.5";"7.7";"10.1"
"World";"WOR";"Tournoi Maurice Revello";"11-06-2026 08:30";"FT";"Venezuela U20";"0";"1";"Japan U20";"0";"1";"3.95";"1.73";"";"9";"2";"56";"66";"31";"54";"33";"50";"43";"62";"";"";"";"20";"50";"23";"60";"10";"10";"4.1";"5.5";"4.1";"5";"9.4";"2.3";"2.9";"2";"1.6";"3";"2.6";"3.3";"2.9";"4.4";"5.9";"8.9";"66";"60";"53";"46";"66";"64";"64";"81";"56";"50";"57";"75";"29";"75";"14";"50";"0.6";"0.8";"22.8";"11.8";"14.1";"8.6";"11.1"
"World";"WOR";"Tournoi Maurice Revello";"11-06-2026 14:00";"FT";"Portugal U20";"6";"1";"Canada U20";"3";"0";"1.27";"8.85";"";"10";"3";"80";"84";"68";"100";"60";"67";"40";"50";"";"";"";"80";"60";"87";"60";"10";"10";"6.8";"4.3";"2.8";"7.3";"10.6";"3.2";"2";"0.8";"3.2";"3.6";"2.3";"2";"3.8";"4.6";"5.9";"8.9";"75";"66";"66";"58";"64";"60";"38";"56";"90";"33";"90";"33";"90";"33";"80";"50";"1";"0.3";"21.2";"12.1";"7.7";"7.7";"14.8"
"Zimbabwe";"ZIM";"Premier Soccer League";"11-06-2026 10:00";"FT";"Scotland Mabvuku";"3";"0";"Triangle United";"1";"0";"1.29";"11.44";"";"7";"3";"100";"56";"34";"24";"33";"67";"50";"67";"2";"50";"0";"50";"10";"63";"20";"10";"10";"3.7";"4";"1.7";"4.7";"7";"1.8";"2";"1";"3.3";"1.8";"2";"0.7";"1.3";"4";"2.9";"7.4";"33";"16";"16";"42";"25";"84";"84";"84";"50";"33";"67";"67";"50";"0";"33";"0";"0.2";"0.3";"17.2";"11.2";"5";"7.8";"10.3"
"Zimbabwe";"ZIM";"Premier Soccer League";"11-06-2026 10:00";"FT";"Highlanders";"1";"0";"AGAMA";"0";"0";"1.73";"4.88";"";"";"1";"84";"66";"31";"31";"33";"";"33";"";"";"";"";"40";"20";"53";"37";"10";"10";"4.8";"";"2";"";"";"2.3";"";"0.7";"";"2.5";"";"1.3";"";"";"";"7.4";"";"";"";"";"";"";"";"";"67";"";"83";"";"83";"";"33";"";"0.7";"";"";"6.2";"";"4";""
"Australia";"AUS";"Victoria Women's State Knockout Cup";"11-06-2026 06:30";"AWAITING_UPDATES";"Keilor ParkW";"";"";"South Melbourne W";"";"";"";"";"";"9";"";"46";"74";"48";"100";"67";"44";"44";"56";"";"";"";"40";"80";"47";"83";"10";"10";"2.9";"6.9";"4.8";"2.6";"8.6";"1.6";"4.3";"2.4";"1.3";"1.3";"2.6";"2.3";"1.2";"4.8";"3.8";"9.7";"56";"50";"39";"56";"50";"78";"72";"61";"33";"78";"44";"78";"44";"89";"11";"78";"0.2";"1.2";"21.5";"5.9";"17.2";"13.4";"6.3"
"Faroe Islands";"FRO";"Meistaradeildin Women";"11-06-2026 21:00";"CANCELLED";"NSÍ W";"";"";"Hoyvík W";"";"";"";"";"";"";"";"21";"2";"34";"17";"";"";"";"";"4";"100";"0";"40";"10";"40";"13";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Iceland";"ISL";"1. Deild Women";"11-06-2026 16:15";"FT";"IA Akranes W";"5";"1";"Selfoss W";"3";"0";"2.07";"2.79";"";"10";"5";"52";"25";"61";"75";"33";"33";"100";"33";"4";"50";"0";"30";"40";"40";"47";"10";"10";"1.7";"2.5";"7.3";"7.8";"9.6";"0";"1.2";"2.7";"3.2";"1.7";"1.3";"4.7";"4.7";"3.5";"6.2";"10.6";"75";"67";"58";"34";"92";"84";"75";"84";"0";"17";"0";"33";"0";"0";"0";"17";"0";"0.5";"23.4";"7.3";"9";"14";"16.5"
"Iceland";"ISL";"Esiliiga Women";"11-06-2026 14:00";"FT";"Electra W";"0";"4";"Tammeka W";"";"";"";"";"";"";"";"32";"2";"61";"51";"";"75";"";"75";"";"";"";"38";"30";"38";"33";"8";"10";"";"2";"";"8";"";"";"1";"";"2.8";"";"1";"";"5.2";"";"";"0";"";"";"";"";"";"";"";"";"";"0";"";"50";"";"25";"";"0";"";"0.5";"";"";"7.7";"";"18.7"
"Iceland";"ISL";"2. Deild Women";"11-06-2026 16:15";"FT";"Afturelding W";"4";"1";"ÍR W";"1";"0";"1.03";"41.00";"";"";"3";"77";"14";"100";"71";"";"50";"";"50";"3";"33";"67";"70";"40";"73";"43";"10";"10";"";"5";"";"4";"";"";"3";"";"3";"";"2";"";"1";"";"";"7.5";"";"";"";"";"";"";"";"";"";"50";"";"100";"";"100";"";"50";"";"1.5";"";"";"18.5";"";"8"
"World";"WOR";"Club Friendlies 4";"11-06-2026 11:00";"DELAYED";"Bechem United";"0";"0";"Bibiani Gold Stars FC";"0";"0";"2.58";"2.23";"";"9";"5";"56";"46";"51";"61";"50";"60";"50";"40";"10";"30";"50";"40";"50";"50";"50";"10";"10";"4.8";"2";"5.8";"5.2";"8.8";"1.8";"1.6";"4.2";"3.2";"3";"0.4";"1.5";"2";"5.4";"3.4";"9.2";"70";"60";"38";"68";"48";"100";"62";"42";"50";"0";"0";"40";"0";"40";"25";"0";"0";"0.2";"18.5";"7";"5.4";"10.8";"13.8"
"World";"WOR";"Non-FIFA Friendlies";"11-06-2026 14:15";"CANCELLED";"Zanzibar";"";"";"Uganda";"";"";"";"";"";"10";"";"74";"52";"31";"44";"60";"56";"60";"22";"2";"50";"50";"40";"40";"47";"43";"10";"10";"5.4";"4.6";"5.4";"3.9";"9.6";"3.2";"2.1";"3.6";"1.7";"2.2";"2.4";"1.8";"2.2";"5.3";"4.4";"10.2";"78";"62";"62";"52";"42";"84";"59";"64";"40";"56";"40";"56";"20";"44";"40";"56";"0.6";"0.2";"19.6";"6.8";"10.6";"9";"12.8"
"Brazil";"BRA";"Brasileiro U17";"11-06-2026 15:00";"FT";"Palmeiras U17";"4";"1";"Santos U17";"3";"0";"";"";"";"";"";"66";"56";"100";"54";"50";"50";"";"";"3";"33";"67";"70";"50";"70";"57";"10";"10";"8";"8.2";"4";"4.2";"12.2";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"88";"";"";"25";"25";"";"50";"75";"";"";"";"";"";"";"";"";"25.2";"16.5";"18.2";"7";"8.5"
"Peru";"PER";"Copa de La Liga";"11-06-2026 17:00";"FT";"Deportiva Agropecuaria";"2";"0";"Comerciantes Unidos";"0";"0";"4.81";"1.57";"";"";"2";"74";"77";"37";"20";"50";"30";"44";"40";"";"";"";"30";"20";"47";"37";"10";"10";"4.7";"3.5";"4.2";"4.7";"8.6";"2.6";"1.3";"1.6";"2.6";"2.7";"2.2";"3.1";"2.1";"4";"5";"";"60";"55";"50";"26";"64";"70";"55";"80";"50";"20";"67";"40";"67";"10";"56";"20";"0.4";"0.6";"25.6";"13.1";"14.1";"9.3";"14.7"
