"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Odds";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global"
"Tanzania";"TAN";"Ligi kuu Bara";"18-06-2026 10:00";"NS";"Pamba Jiji";"";"";"Mtibwa Sugar";"";"";"";"";"";"";"7";"12";"53";"13";"";"48";"14";"70";"";"2.2";"2";"1.4";"0.4";"1";"1.6";"40";"70";"45";"85";"2.1";"15.2";"6.4";"8.6";"1.6";"0.4";"9";"70";"49";"50";"70";"";"";"0.5";"0.2";"0.5";"0.8";"1.2";"1";"0.5";"0.8";"0.9";"0.2";"";"40";"0";"3.6";"2.2";"4.3";"7.1";"8";"56";"40"
"United States";"USA";"USL League Two";"18-06-2026 00:00";"NS";"Capo II";"";"";"City SC";"";"";"";"";"";"";"5";"7";"42";"0";"";"68";"34";"100";"";"3.8";"4";"2";"1";"2";"2.5";"100";"88";"75";"50";"3.5";"";"";"";"1.2";"0";"";"35";"18";"50";"50";"";"";"1.8";"0.5";"1";"1";"1.6";"2.2";"1";"1.5";"0.2";"0.5";"";"25";"0";"";"";"";"";"8.9";"";""
"United States";"USA";"USL League Two";"18-06-2026 20:00";"NS";"Lansing City";"";"";"Midwest United";"";"";"";"";"";"";"7";"3";"0";"67";"";"24";"78";"84";"";"4";"4";"0.7";"2.3";"4.3";"0.7";"33";"67";"67";"50";"3.5";"";"";"";"0";"2";"";"2";"80";"67";"67";"";"";"0.7";"0.7";"1.7";"0.3";"2.4";"1.6";"2.7";"0.3";"0";"1.7";"";"0";"67";"";"";"";"";"8.9";"";""
"United States";"USA";"USL League Two";"18-06-2026 20:00";"NS";"Real Central New Jersey";"";"";"Ocean City Nor'easters";"";"";"";"";"";"";"5";"1";"100";"100";"";"100";"85";"84";"";"3.8";"4";"3";"2.5";"1";"1";"58";"100";"58";"42";"3.5";"";"";"";"3";"3";"";"70";"70";"67";"50";"";"";"2";"2";"0.7";"1";"0.9";"2.8";"0.3";"0";"1";"0.5";"";"100";"100";"";"6";"";"6";"8.9";"";""
"United States";"USA";"USL League Two";"18-06-2026 21:00";"NS";"Texoma";"";"";"West Texas";"";"";"";"";"";"";"1";"";"75";"";"";"";"";"";"";"";"";"2.2";"";"1";"";"";"";"";"";"";"";"";"";"2.2";"";"";"";"";"25";"";"";"";"1.2";"";"0";"";"";"";"1";"";"1";"";"";"75";"";"6.5";"";"3";"";"";"";""
"United States";"USA";"USL League Two";"18-06-2026 22:30";"NS";"Utah United";"";"";"Atlético Unión";"";"";"";"";"";"";"1";"";"83";"";"";"";"";"";"";"";"";"3.2";"";"0.8";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"50";"";"";"";"1";"";"0.2";"";"";"";"0.5";"";"2.2";"";"";"75";"";"8.2";"";"3";"";"";"";""
"United States";"USA";"USL League Two";"18-06-2026 22:30";"NS";"Flatirons Rush";"";"";"Albion Colorado";"";"";"";"";"";"";"";"3";"";"67";"";"";"";"";"";"";"";"";"2";"";"1.5";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"50";"";"";"";"2";"";"0.5";"";"";"";"1";"";"0";"";"";"50";"";"";"";"";"";"";""
"United States";"USA";"USL League Two";"18-06-2026 23:00";"NS";"Ballard";"";"";"Bigfoot";"";"";"";"";"";"";"3";"8";"100";"0";"";"92";"10";"100";"";"3.6";"4";"2.7";"0.3";"0.3";"4";"33";"84";"84";"67";"3.5";"13.4";"8.2";"8.9";"3";"0";"9";"100";"2";"67";"33";"";"";"1.3";"0";"0";"2.3";"1.8";"1.8";"0.3";"1.7";"1.3";"0.3";"";"100";"0";"4";"2.5";"3.3";"8";"8.9";"66";"66"
"United States";"USA";"USL League Two";"18-06-2026 23:00";"NS";"San Juan SC";"";"";"San Francisco City";"";"";"";"";"";"";"8";"1";"33";"67";"";"51";"92";"84";"";"3.4";"4";"1.5";"2.7";"1.8";"1";"54";"71";"71";"42";"3.5";"";"";"";"1";"2";"";"42";"70";"50";"67";"";"";"0.5";"2";"1";"0.3";"1.6";"1.9";"0.8";"0.7";"1";"0.7";"";"25";"67";"3.8";"";"7";"";"8.9";"";""
"United States";"USA";"WPSL";"18-06-2026 20:00";"NS";"PA Classics W";"";"";"LVU Rush W";"";"";"";"";"";"";"";"4";"";"50";"";"";"";"";"";"";"";"";"1.5";"";"3";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"18-06-2026 20:00";"NS";"Beadling W";"";"";"Cleveland Internationals W";"";"";"";"";"";"";"";"1";"";"100";"";"";"";"";"";"";"";"";"3.5";"";"1.5";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"18-06-2026 20:00";"NS";"Side FC 92 W";"";"";"Oklahoma City W";"";"";"";"";"";"";"";"1";"";"33";"";"";"";"";"";"";"";"";"1";"";"3.3";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"18-06-2026 21:00";"NS";"SouthStar W";"";"";"Dallas W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"18-06-2026 21:00";"NS";"Colorado Pride W";"";"";"Colorado Elevation";"";"";"";"";"";"";"";"4";"";"17";"";"";"";"";"";"";"";"";"0.5";"";"1.5";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";""
"United States";"USA";"MLS Next Pro";"18-06-2026 20:00";"NS";"Connecticut United";"";"";"FC Cincinnati II";"";"";"";"";"";"";"13";"15";"8";"0";"";"17";"10";"79";"";"2.4";"3";"0.5";"0.3";"1.8";"2.3";"42";"75";"50";"71";"3.2";"23.4";"8.6";"9";"0.2";"0";"10";"42";"25";"50";"50";"";"";"0.5";"0.2";"0.8";"1";"1.2";"1.2";"1";"1.3";"0";"0.2";"";"0";"0";"4.2";"3.3";"5";"5.5";"9.8";"66";"58"
"United States";"USA";"USL W League";"18-06-2026 19:00";"NS";"Flatirons II W";"";"";"Albion Colorado W";"";"";"";"";"";"";"";"4";"";"0";"";"";"";"";"";"";"";"";"0";"";"4";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"50";"";"";"";"0";"";"1.5";"";"";"";"2.5";"";"0";"";"";"0";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"18-06-2026 19:00";"NS";"Steel City W";"";"";"Flower City 1872 W";"";"";"";"";"";"";"3";"2";"67";"33";"";"24";"85";"66";"";"3.2";"4";"0.7";"2.5";"0.7";"2.5";"50";"";"50";"50";"3.5";"";"";"";"2";"1";"";"80";"18";"33";"50";"";"";"";"2";"";"1";"1.2";"1.6";"";"1.5";"";"0.5";"";"67";"0";"";"";"";"";"7.2";"";""
"United States";"USA";"USL W League";"18-06-2026 21:00";"NS";"AHFC Royals W";"";"";"Challenge W";"";"";"";"";"";"";"1";"";"100";"";"";"";"";"";"";"";"";"6.7";"";"0.7";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"67";"";"";"";"2.7";"";"0.3";"";"";"";"0.3";"";"4";"";"";"100";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"18-06-2026 22:30";"NS";"Bigfoot W";"";"";"Oly Town W";"";"";"";"";"";"";"6";"4";"11";"33";"";"24";"41";"100";"";"4.1";"4";"0.7";"1.2";"4";"2.2";"71";"100";"84";"42";"3.5";"";"";"";"0.3";"1";"";"2";"28";"67";"50";"";"";"0.3";"0.8";"2";"1.5";"1.8";"2.2";"2";"0.8";"0.3";"0.5";"";"0";"25";"";"";"";"";"7.2";"";""
"United States";"USA";"USL W League";"18-06-2026 23:00";"NS";"Pleasanton Rage W";"";"";"Stockton Cargo W";"";"";"";"";"";"";"5";"4";"33";"44";"";"24";"44";"66";"";"2.2";"2";"0.7";"1.3";"1";"1.3";"50";"58";"33";"84";"3.5";"";"";"";"1";"1.3";"";"70";"60";"33";"33";"";"";"0.3";"0";"0.3";"0.5";"1.4";"0.5";"0.7";"1.5";"0.3";"2";"";"33";"33";"";"";"";"";"7.2";"";""
"United States";"USA";"UWS";"18-06-2026 20:00";"NS";"Flint City W";"";"";"Troy City W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"UWS";"18-06-2026 20:30";"NS";"Michigan Stars W";"";"";"Michigan Jaguars W";"";"";"";"";"";"";"";"1";"";"100";"";"";"";"";"";"";"";"";"5";"";"0.7";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";""
"United States";"USA";"UWS";"18-06-2026 21:00";"NS";"Pontiac W";"";"";"Pinnacle W";"";"";"";"";"";"";"5";"";"33";"";"";"";"";"";"";"";"";"3.3";"";"3.3";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33";"";"";"";"";"";"";"";""
"United States";"USA";"UWS";"18-06-2026 23:00";"NS";"Internacional CA W";"";"";"United City II";"";"";"";"";"";"";"3";"";"67";"";"";"";"";"";"";"";"";"1.7";"";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"67";"";"";"";"";"";"";"";""
"Estonia";"EST";"Meistriliiga Women";"18-06-2026 13:00";"NS";"Flora W";"";"";"Viimsi W";"";"";"";"";"";"";"1";"3";"58";"56";"";"100";"68";"84";"";"4.4";"4";"3.5";"2";"1.8";"1.5";"71";"92";"71";"38";"4.4";"30.4";"15.4";"11.2";"1.8";"1.7";"11";"42";"52";"50";"50";"";"";"2.8";"1.2";"1";"0.5";"1.6";"2.8";"0.8";"1";"0.8";"0.8";"";"50";"50";"11";"5.2";"3";"3.3";"11";"92";"75"
"Iceland";"ISL";"Womens Cup";"18-06-2026 14:30";"NS";"Thróttur Reykjavík W";"";"";"Víkingur Reykjavík W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Iceland";"ISL";"Womens Cup";"18-06-2026 17:15";"NS";"Grindavík / Njardvík W";"";"";"Stjarnan W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Iceland";"ISL";"2. Deild Women";"18-06-2026 16:15";"NS";"Einherji W";"";"";"Dalvík / Reynir W";"";"";"";"";"";"";"3";"";"100";"";"";"";"";"";"";"";"";"4";"";"0";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";"";""
"Iceland";"ISL";"2. Deild Women";"18-06-2026 16:15";"NS";"Augnablik W";"";"";"Afturelding W";"";"";"";"";"";"";"6";"1";"67";"100";"";"78";"100";"75";"";"4.5";"5";"2.3";"3.5";"2.7";"0.5";"58";"100";"75";"42";"5";"";"";"";"2";"3";"";"10";"88";"67";"50";"";"";"1.5";"2";"0";"0";"2";"1.5";"1";"0.5";"5";"1.5";"";"67";"100";"";"";"";"";"7.5";"";""
"Iceland";"ISL";"2. Deild Women";"18-06-2026 16:15";"NS";"ÍR W";"";"";"Fjölnir W";"";"";"";"";"";"";"8";"2";"17";"78";"";"17";"100";"100";"";"4.2";"5";"0.5";"4.7";"2.5";"0.7";"42";"";"75";"25";"5";"";"";"";"0.5";"2.3";"";"18";"80";"50";"33";"";"";"0.5";"";"2";"";"0.8";"1.9";"0.5";"";"0";"";"";"0";"67";"";"";"";"";"7.5";"";""
"Lithuania";"LTU";"A Lyga Women";"18-06-2026 14:00";"NS";"Kauno rajono FA";"";"";"Gintra W";"";"";"";"";"";"";"6";"1";"27";"73";"";"20";"75";"80";"";"2.4";"3";"0.6";"2.2";"1.4";"0.6";"50";"70";"30";"80";"2.4";"";"";"6.6";"0.8";"2.2";"8";"56";"84";"80";"40";"";"";"0.6";"0.8";"1";"0.2";"1.1";"1.3";"0.4";"0.4";"0";"1.4";"";"0";"60";"2.5";"3.5";"4.2";"3";"8.5";"25";"25"
"Lithuania";"LTU";"A Lyga Women";"18-06-2026 14:00";"NS";"TransINVEST Vilnius W";"";"";"FK Žalgiris W";"";"";"";"";"";"";"7";"3";"8";"22";"";"34";"0";"38";"";"2.2";"2";"1";"0";"3";"0.3";"25";"";"38";"62";"2.4";"";"";"";"0.2";"0.7";"";"0";"100";"75";"33";"";"";"";"0";"";"0";"0.6";"0.4";"";"0.3";"";"0";"";"0";"0";"";"6.3";"";"2.3";"8.5";"";""
"Sweden";"SWE";"Elitettan Women";"18-06-2026 13:30";"NS";"Jitex W";"";"";"KIF Orebro W";"";"";"";"";"";"";"10";"4";"33";"58";"";"41";"100";"100";"";"4";"3";"1.2";"3";"2.2";"1.5";"62";"75";"88";"38";"2.9";"23.2";"11.5";"7.8";"1";"1.8";"9";"28";"52";"50";"50";"";"";"0.2";"1.2";"1.2";"0.8";"2.2";"1.8";"1";"0.8";"1";"1.8";"";"25";"50";"4";"4.5";"4";"3";"9.6";"50";"38"
"Sweden";"SWE";"Elitettan Women";"18-06-2026 14:00";"NS";"Linkoping W";"";"";"Alingsås W";"";"";"";"";"";"";"3";"11";"83";"25";"";"68";"17";"62";"";"2.3";"3";"2";"0.5";"0.8";"1.2";"38";"62";"38";"88";"2.9";"";"";"";"2.5";"0.8";"";"77";"63";"50";"50";"";"";"1.2";"0";"0.5";"0.2";"1.2";"1";"0.2";"1";"0.8";"0.5";"";"75";"25";"";"5.5";"";"4";"9.6";"";""
"Sweden";"SWE";"Elitettan Women";"18-06-2026 14:00";"NS";"Husqvarna W";"";"";"Elfsborg W";"";"";"";"";"";"";"8";"1";"25";"100";"";"27";"61";"50";"";"2";"3";"0.8";"1.8";"1.5";"0";"25";"75";"38";"88";"2.9";"18.6";"7";"9.2";"0.8";"3";"10";"52";"100";"50";"50";"";"";"0.2";"1.2";"0.2";"0";"1.2";"0.8";"1.2";"0";"0.5";"0.5";"";"25";"100";"2.2";"6.7";"6.2";"3.3";"9.6";"75";"58"
"World";"WOR";"Club Friendlies 3";"18-06-2026 12:00";"NS";"IFK Göteborg";"";"";"Vålerenga";"";"";"2.01";"2.81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Club Friendlies 3";"18-06-2026 13:00";"NS";"Brest";"";"";"Concarneau";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Club Friendlies 3";"18-06-2026 13:30";"NS";"Austria Klagenfurt";"";"";"Kapfenberger SV";"";"";"";"";"";"";"1";"2";"50";"44";"";"68";"24";"84";"";"3.4";"4";"2";"0.7";"3";"1";"42";"100";"50";"50";"3.4";"23.8";"10.8";"7.8";"1.5";"1.3";"8";"0";"70";"50";"67";"";"";"0.5";"0.7";"1";"0.3";"2.1";"1.2";"2";"0.7";"1.5";"0";"";"50";"33";"5.5";"4";"3.5";"2.5";"9";"75";"50"
"World";"WOR";"Club Friendlies 3";"18-06-2026 21:00";"NS";"Levski Sofia";"";"";"Akademik Svishtov";"";"";"";"";"";"";"1";"";"58";"";"";"";"";"";"";"";"";"1.5";"";"1";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"75";"";"";"";"1";"";"0.2";"";"";"";"0.8";"";"0.5";"";"";"50";"";"8";"";"1";"";"";"";""
